© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Microarray_Final->Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM
Workspace	My Projects
Project	hdMouse_Microarray_Final
Analysis	Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM
Date	Tue May 28 04:39:02 PDT 2019
Analysis ID	17865919

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Mouse Genome 430 2.0 Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Mouse OR Human OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->hdMouse_Microarray_Final->Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	SOX2	 	transcription regulator	 	-0.206	 	-0.071	0.072	2.70E-02	AMOT,BMP4,CITED2,EGFR,FGFR4,Foxp1,GRHL3,HES5,LRRC4,NKX2-2,PARD6B,PPARA,PPL,SALL4,SPRY4,TUBB3,USP18,VEGFA,WNT3	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ARID3B	 	transcription regulator	 	 	 	 	 	2.71E-02	BCL2L11,TRADD	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	BICC1	 	other	 	 	 	 	 	2.71E-02	EGFR,HBEGF	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CA9	 	enzyme	 	 	 	 	 	2.71E-02	Acan,COL2A1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CNOT6L	 	enzyme	 	 	 	 	 	2.71E-02	IGFBP5,SEMA3E	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CaMKII	 	complex	 	 	 	 	 	2.71E-02	COL2A1,PRKCZ	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	EIF2S1	 	translation regulator	 	 	 	 	 	2.71E-02	IFRD1,PHLDA1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ELP1	 	other	 	 	 	 	 	2.71E-02	BMP4,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	HSPG2	 	enzyme	 	 	 	 	 	2.71E-02	Acan,COL2A1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	MFAP2	 	other	 	 	 	 	 	2.71E-02	ITGA4,ITGB3	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	OXTR	 	g-protein coupled receptor	 	 	 	 	 	2.71E-02	PRKCZ,SP7	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	Plin2	 	other	 	 	 	 	 	2.71E-02	PPARA,PPARGC1A	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	S100a7a	 	other	 	 	 	 	 	2.71E-02	IL11,MMP2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	VCL	 	enzyme	 	 	 	 	 	2.71E-02	Acan,COL2A1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	VEGFC	 	growth factor	 	 	 	 	 	2.71E-02	ITGA4,PROX1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ZMYND10	 	other	 	 	 	 	 	2.71E-02	MMP2,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	miR-19b-3p (and other miRNAs w/seed GUGCAAA)	 	mature microrna	 	 	 	 	 	2.71E-02	BCL2L11,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	mir-31	 	microrna	 	 	 	 	 	2.71E-02	PRKCE,SP7	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	SERTAD2	 	transcription regulator	 	 	 	 	 	2.78E-02	DIO2,LIPE,PPARGC1A	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	STK4	 	kinase	 	 	 	 	 	2.78E-02	FOXO1,MMP2,SFTPC	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	GATA3	 	transcription regulator	 	-0.447	 	0.037	-0.562	2.81E-02	BCL11B,BIK,BMF,CBX8,GRHL3,ICAM1,IL17RB,KIT,NFIL3,PPARA,PPL,PTGER4,RAG1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	TRAF3	 	enzyme	 	0.000	bias	-0.346	0.691	2.90E-02	ANXA4,CHKA,EGFR,ICAM1,NFKBIA,PBX3	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	miR-122-5p (miRNAs w/seed GGAGUGU)	 	mature microrna	 	-0.014	bias	-0.576	 	2.90E-02	ATP11A,ATP1A2,Foxp1,GALNT10,SLC7A11,TRIB1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	AR	 	ligand-dependent nuclear receptor	 	-1.971	bias	0.278	-3.056	2.93E-02	ATP2A2,BMP4,CACNA1C,CADM3,CAST,Dmrtc1a,EDNRA,EGFR,EHD3,EPB41L4B,ETV1,GPD1,LMAN1,P4HA1,PLOD2,PMEPA1,POMT2,SLC7A11,SLCO3A1,STAT1,TIMP2,TMPRSS2,TNNT2,TUBB3,VEGFA,ZYX	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	FOS	 	transcription regulator	 	0.092	bias	0.313	-0.660	2.97E-02	BCL2L11,CAST,DAP,DIO2,HPGD,HSPB8,ICAM1,IGFBP5,IL11,KIF1B,MMP2,NFIL3,NR4A1,PARD6B,PHLDA1,PLD1,PMEPA1,PRKCE,SEMA3E,SULF2,TIPARP,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	BMP6	 	growth factor	 	-1.067	bias	0.399	-1.858	3.10E-02	FRMD4B,GNB4,HBEGF,MATN2,PMEPA1,SAP30,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	FGF1	0.506	growth factor	 	1.400	bias	-0.346	2.299	3.10E-02	CYR61,DUSP6,FGFR1,FZD1,FZD2,PMEPA1,SLC7A2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CHD4	 	enzyme	 	-1.633	bias	-0.408	-0.635	3.15E-02	ARC,CASQ1,CPLX3,NCEH1,SMOC1,TIMP2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ASXL2	 	other	 	-1.000	bias	0.576	 	3.17E-02	ATP1A2,KLF15,LIPE,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	FGFR3	 	kinase	 	 	 	 	 	3.17E-02	BMP4,DLL1,DUSP6,PROX1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	APP	 	other	 	0.807	 	0.082	0.610	3.30E-02	AMPH,ANXA5,ARC,ATP1A2,BIK,BMP4,CDK5R1,CLTB,CYFIP2,DCX,DSCAML1,EGFR,FKBP1A,HIST1H2BD,MAP6,Mt1,PACSIN1,PAK3,RUFY2,S100B,SLC7A11,SNCA,SYN1,TUBB3,UCHL1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ADRA1B	 	g-protein coupled receptor	 	 	 	 	 	3.30E-02	ARC,CEBPD,NR4A1,PRRX1,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	Raf	 	group	 	 	 	 	 	3.30E-02	DUSP6,ETV1,PPARGC1A,SPRED2,SPRY4	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	FMO3	 	enzyme	 	 	 	 	 	3.31E-02	FOXO1,PPARA,PPARGC1A	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	FZD9	 	g-protein coupled receptor	 	 	 	 	 	3.31E-02	Ifi27l2a/Ifi27l2b,SPRY4,STAT1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	PHLPP1	 	enzyme	 	 	 	 	 	3.31E-02	CEBPD,FOXO1,PRKCE	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	COL18A1	 	other	 	0.478	bias	-0.424	1.592	3.33E-02	EGFR,FGFR1,ICAM1,ITGB3,MMP2,STAT1,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	Growth hormone	 	group	 	1.723	 	0.236	1.026	3.44E-02	ACSL1,BCL6,BMP4,CITED2,IGFBP5,KLF10,LIPE,NDRG2,NEDD9,NFKBIA,PPARA,S100B	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	HDAC4	 	transcription regulator	 	 	 	 	 	3.48E-02	ARC,CNTN1,CYFIP2,DLG2,ETNPPL,HOMER1,NR4A1,SYN1,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	HOXA10	 	transcription regulator	 	0.707	bias	-0.279	1.496	3.48E-02	ATP1A2,B3GALNT1,ITGB3,KLF10,KLF9,NDRG2,NR4A1,PBX3,PTGER4	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	NUPR1	 	transcription regulator	 	0.186	 	-0.178	1.146	3.48E-02	ABCC5,ACTR3B,C8orf58,CDC23,CITED2,CYR61,DEPTOR,DPYSL5,DUSP8,ETV1,FBXO3,FGF1,GADD45A,HBEGF,HIVEP3,KIF18A,NAAA,NFIL3,NT5DC3,PHLDA1,RASAL2,SLC25A12,SPAG5,SRGAP2,TCAF2,TMEM268,TRIB1,UBIAD1,WDR91	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	KLF6	 	transcription regulator	 	 	 	 	 	3.62E-02	BCL2L11,BCL6,NFKBIA,TFPI2,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	FNIP1	 	other	 	 	 	 	 	3.68E-02	PPARGC1A,TNNI1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	KCNJ11	 	ion channel	 	 	 	 	 	3.68E-02	FOXO1,PPARGC1A	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	MSGN1	 	transcription regulator	 	 	 	 	 	3.68E-02	DLL1,LFNG	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	NEDD4	 	enzyme	 	 	 	 	 	3.68E-02	DUSP6,SNCA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	Nos	 	group	 	 	 	 	 	3.68E-02	ARC,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	PDZK1	 	transporter	 	 	 	 	 	3.68E-02	SLC34A3,SLC7A2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	PPM1B	 	phosphatase	 	 	 	 	 	3.68E-02	CEBPD,HBEGF	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	RBPJL	 	transcription regulator	 	 	 	 	 	3.68E-02	CELA1,CPA2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	SULF1	 	enzyme	 	 	 	 	 	3.68E-02	Acan,COL2A1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	miR-491-5p (and other miRNAs w/seed GUGGGGA)	 	mature microrna	 	 	 	 	 	3.68E-02	MMP2,PTK2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	IFNG	 	cytokine	 	1.294	 	0.236	-0.060	3.71E-02	ADGRG2,ARFGAP3,ASNS,BCL2L11,BMF,CEBPD,CFTR,CSF1,CTSK,EDNRA,FGF1,FOXO1,FZD1,FZD2,GNB4,ICAM1,IL11,IL17RB,ITGA4,ITGB3,MARCKSL1,MMP2,Mx2,NCALD,NFE2L3,NFKBIA,NKX2-2,PCSK2,PHACTR1,PHLDA1,PPARA,PRKCQ,PTPRN,SLC16A3,SLC4A2,SLC7A11,STAT1,TTC28,USP18,VEGFA,XAF1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	SNCA	-0.879	enzyme	Activated	2.335	 	0.066	2.108	3.78E-02	BCL11B,BHLHE22,C1QL3,CDH6,EGFR,GNG4,HES5,KIF1A,KIF1B,Mx2,SNCA,SYN1,TMEFF2,TMEM117,UCHL1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	KAT5	 	transcription regulator	Activated	2.236	bias	0.516	 	3.81E-02	CFTR,COL2A1,EGFR,GRIA4,PCDH15,RAG1,VPS53	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	let-7	 	microrna	 	-0.341	bias	-0.553	 	3.88E-02	AGO2,CEBPD,DICER1,DUSP6,E2F2,ITGA4,ITGB3,TRIB1,XRCC3	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	miR-486-5p (and other miRNAs w/seed CCUGUAC)	 	mature microrna	 	 	 	 	 	3.89E-02	FOXO1,SLC4A8,UBASH3B	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ANLN	0.606	other	Inhibited	-2.236	bias	-0.576	 	3.97E-02	CSMD3,CYFIP2,CYP26B1,INKA2,SULF2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ATF6	 	transcription regulator	 	 	 	 	 	3.97E-02	ATP2A2,CHKA,HERPUD1,LMAN1,PPARA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	AURK	 	group	Inhibited	-2.236	bias	-0.576	 	3.97E-02	CSMD3,CYFIP2,CYP26B1,INKA2,SULF2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	TWIST1	 	transcription regulator	 	-1.949	 	0.234	-2.404	3.97E-02	Acan,COL2A1,FOXO1,MMP2,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	NEUROG1	 	transcription regulator	 	-0.816	 	-0.144	-0.464	3.98E-02	CD82,ITGB3,LCP1,MEST,PAPPA,TMEFF2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ASXL1	 	transcription regulator	 	1.000	bias	-0.497	1.994	3.99E-02	ATP1A2,KLF15,LIPE,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	SRC (family)	 	group	 	-0.152	bias	0.363	-0.872	3.99E-02	ICAM1,ITGB3,NKX2-2,STAT1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	TNFAIP3	 	enzyme	 	-1.000	bias	-0.310	-0.379	3.99E-02	CSF1,ICAM1,NFKBIA,TRAF6	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	DMD	 	other	 	1.387	bias	0.267	0.794	4.07E-02	CAMTA1,CASQ1,CYFIP2,DCX,EPB41L4B,GDAP1,GPD1,NDRG2,PACSIN1,PPARGC1A,PROX1,RAP1GAP2,TMEM108,Tmsb4x (includes others),TNNI1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ITGB1	 	transmembrane receptor	 	-1.969	 	0.222	-2.406	4.09E-02	ADAMTS2,FGF1,ITGB3,MATN2,MMP2,MMP24,PAPPA,PTK2,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CHUK	 	kinase	 	-0.164	bias	0.513	 	4.21E-02	CEBPD,CSF1,DUSP6,ICAM1,IL11,Mt1,NFKBIA,NID1,NOCT,PLA2G4A,VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	Mek	 	group	 	-0.838	 	0.119	-1.208	4.28E-02	ABCE1,BCL2L11,BMF,CDK5R1,DUSP6,ETV1,FGFR1,MMP2,PHLDA1,PPARGC1A,SPRED2,SPRY4,XAF1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	AIP	 	transcription regulator	 	 	 	 	 	4.33E-02	ADGRG6,GNG11,GNG4,PDE8B,S1PR1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	JAK1	 	kinase	 	 	 	 	 	4.33E-02	BCL2L11,BMF,IL11,MMP2,STAT1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	YBX1	 	transcription regulator	 	-0.000	bias	0.504	 	4.33E-02	DCLK3,EGFR,FGFR1,S100A13,USP2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	PTGER4	-1.171	g-protein coupled receptor	 	-0.302	 	-0.136	0.151	4.40E-02	CITED2,FBXL20,HERPUD1,HIVEP3,ICAM1,MMP2,Mx2,S1PR1,SAP30,USP18,XAF1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	SLC16A2	 	transporter	 	-0.762	 	-0.179	-0.408	4.45E-02	CIRBP,KLF9,MARCKSL1,SLCO3A1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	PGR	 	ligand-dependent nuclear receptor	Inhibited	-2.915	bias	0.363	-4.160	4.45E-02	ACSL1,AK4,BCL6,EDNRA,HBEGF,ICAM1,KLF11,KLF9,NEDD9,NFKBIA,PRRX1,TSC22D3	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CD47	 	transmembrane receptor	 	 	 	 	 	4.51E-02	CSF1,CTSK,SP7	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	EBF2	 	transcription regulator	 	 	 	 	 	4.51E-02	ACY3,C1QL3,PPARA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	MAP2K6	 	kinase	 	 	 	 	 	4.51E-02	ATP2A2,PPARGC1A,STAT1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	MNT	 	transcription regulator	 	 	 	 	 	4.51E-02	BCL6,E2F2,KLF10	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	SIX1	 	transcription regulator	 	 	 	 	 	4.51E-02	BMP4,DACH2,LFNG	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	mir-486	 	microrna	 	 	 	 	 	4.51E-02	FOXO1,SLC4A8,UBASH3B	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ADGRG1	 	g-protein coupled receptor	 	 	 	 	 	4.51E-02	VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	AGO3	 	translation regulator	 	 	 	 	 	4.51E-02	BCL2L11	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	AGO4	 	translation regulator	 	 	 	 	 	4.51E-02	BCL2L11	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	AMD1	 	enzyme	 	 	 	 	 	4.51E-02	Tmsb4x (includes others)	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ARFRP1	 	enzyme	 	 	 	 	 	4.51E-02	LIPE	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ARL6IP5	 	other	 	 	 	 	 	4.51E-02	ITGB3	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	BATF2	 	other	 	 	 	 	 	4.51E-02	CYR61	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	BPI	 	transporter	 	 	 	 	 	4.51E-02	ICAM1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	Bhlhe41	 	transcription regulator	 	 	 	 	 	4.51E-02	PER1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CACNB2	 	ion channel	 	 	 	 	 	4.51E-02	CACNA1C	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CACNB3	 	ion channel	 	 	 	 	 	4.51E-02	CACNA1C	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CCNDBP1	 	other	 	 	 	 	 	4.51E-02	MKX	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CDCA4	 	other	 	 	 	 	 	4.51E-02	GMNN	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CHMP4C	 	other	 	 	 	 	 	4.51E-02	DEPTOR	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CHMP6	 	other	 	 	 	 	 	4.51E-02	EGFR	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CNGA2	 	ion channel	 	 	 	 	 	4.51E-02	CYP26B1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CNMD	 	other	 	 	 	 	 	4.51E-02	VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CTTN	 	other	 	 	 	 	 	4.51E-02	EGFR	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	CYFIP1	 	translation regulator	 	 	 	 	 	4.51E-02	ARC	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	FAIM	 	other	 	 	 	 	 	4.51E-02	NR4A1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	FBLIM1	 	other	 	 	 	 	 	4.51E-02	EGFR	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	FBXO11	 	enzyme	 	 	 	 	 	4.51E-02	BCL6	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	GJC2	0.845	transporter	 	 	 	 	 	4.51E-02	GJB1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	GRSF1	 	other	 	 	 	 	 	4.51E-02	AGO2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	HCG18	 	other	 	 	 	 	 	4.51E-02	TRAF6	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	IL3RA	 	transmembrane receptor	 	 	 	 	 	4.51E-02	PROX1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	INPP1	 	phosphatase	 	 	 	 	 	4.51E-02	MYLPF	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	ITPKB	 	kinase	 	 	 	 	 	4.51E-02	BCL2L11	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	KIF22	 	other	 	 	 	 	 	4.51E-02	MKX	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	LGMN	 	peptidase	 	 	 	 	 	4.51E-02	EGFR	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	LINC00963	 	other	 	 	 	 	 	4.51E-02	EGFR	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	LSM10	 	other	 	 	 	 	 	4.51E-02	HIST1H1C	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	MAP1B	 	other	 	 	 	 	 	4.51E-02	MAP1A	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	MAP4	1.107	other	 	 	 	 	 	4.51E-02	VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	MARCH6	 	enzyme	 	 	 	 	 	4.51E-02	DIO2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	MYADM	0.486	other	 	 	 	 	 	4.51E-02	ICAM1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	NTNG2	 	other	 	 	 	 	 	4.51E-02	LRRC4	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	NTRK3	 	kinase	 	 	 	 	 	4.51E-02	SYN1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	OPN4	 	g-protein coupled receptor	 	 	 	 	 	4.51E-02	VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	OSTN	 	other	 	 	 	 	 	4.51E-02	PPARGC1A	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	PACSIN2	 	transporter	 	 	 	 	 	4.51E-02	EGFR	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	PAPPA	0.508	peptidase	 	 	 	 	 	4.51E-02	IGFBP5	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	PDGFD	 	growth factor	 	 	 	 	 	4.51E-02	VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	PHGDH	 	enzyme	 	 	 	 	 	4.51E-02	ARC	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	PLXND1	 	transmembrane receptor	 	 	 	 	 	4.51E-02	VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	PTPN9	 	phosphatase	 	 	 	 	 	4.51E-02	MMP2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	Paxip1	 	other	 	 	 	 	 	4.51E-02	VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	S100A14	 	other	 	 	 	 	 	4.51E-02	MMP2	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	SLC17A6	 	transporter	 	 	 	 	 	4.51E-02	NR4A1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	SLC52A1	 	transporter	 	 	 	 	 	4.51E-02	ICAM1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	SOX12	 	transcription regulator	 	 	 	 	 	4.51E-02	TUBB3	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	SPPL2A	 	peptidase	 	 	 	 	 	4.51E-02	TNFRSF13C	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	SRD5A2	 	enzyme	 	 	 	 	 	4.51E-02	Mt1	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	STAM	 	other	 	 	 	 	 	4.51E-02	DEPTOR	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	Snhg14	 	other	 	 	 	 	 	4.51E-02	PLA2G4A	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	TBC1D16	 	other	 	 	 	 	 	4.51E-02	EGFR	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	TCHP	 	other	 	 	 	 	 	4.51E-02	VEGFA	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	TEAD2	 	transcription regulator	 	 	 	 	 	4.51E-02	FGFR4	 	
Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM	 	TIMELESS	 	other	 	 	 	 	 	4.51E-02	PER1	 	
