© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Workspace	My Projects
Project	hd_microarray
Analysis	Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Date	Mon Jan 20 14:17:06 PST 2020
Analysis ID	18745375

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Human Gene 2.0 ST Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	FOSB	 	transcription regulator	 	 	 	 	 	1.85E-03	CEBPB,CRH,MMP2,RUNX2,SERPINE1	Ap1,CEBPA,CEBPB,ESR1,FOSB,JUN,NFkB (complex),NR3C2,PPARG,RELA,SIRT1,TP53,aldosterone	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	methapyrilene	 	chemical drug	 	-1.134	 	-0.003	-1.126	1.85E-03	A2M,ASS1,ATF3,CTSV,GJB1,GRB14,HMGCR,MIPEP,SCD,SLC3A2	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	FUT8	 	enzyme	 	0.000	 	-0.038	0.076	1.86E-03	ALDH2,GAS1,NFE2L2,SQLE	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	JINK1/2	 	group	 	 	 	 	 	1.86E-03	FASN,MMP2,SCD,TNFRSF1A	AKT1,CTNNB1,FOXO4,HDAC1,HTT,JINK1/2,NFkB (complex),PARP1,RELA,RUNX2,SMAD4,SP1,STAT3,TCF,TP53,YAP1	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	miR-199a-3p (and other miRNAs w/seed CAGUAGU)	 	mature microrna	 	-1.982	 	-0.076	-1.832	1.86E-03	CD44,CEBPB,FN1,ITGA6	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	CCN1	 	other	 	1.969	 	0.050	1.870	1.88E-03	CCL2,FN1,ITGA5,KDR,MMP2,PLAU,SERPINE1,VEGFA	Ap1,CCN1,ESR1,ETS1,FGF2,FOS,ITGB3,JUN,NFKBIA,NFkB (complex),RELA,SMAD2,SMAD4,SP1,STAT3,TP53	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	AICAR	 	chemical - endogenous mammalian	 	0.104	 	0.007	0.085	1.89E-03	CEBPB,FASN,FN1,MKI67,SCD,SERPINE1,SOCS3	AICAR,CEBPA,CTNNB1,DDIT3,EGR1,FOS,FOXO1,FOXO3,Insulin,JUN,LEP,NFkB (complex),PPARA,PPARG,PPARGC1A,SIRT1,SP1,SREBF1,SREBF2,palmitic acid	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	calphostin C	 	chemical - kinase inhibitor	 	-1.331	 	-0.068	-1.153	1.89E-03	CCL2,ICAM1,LDLR,NQO1,PLAU,S1PR1,VEGFA	Ap1,EGR1,ERK1/2,ESR1,ETS1,FOS,JUN,MAPK14,NFkB (complex),PRKCD,RELA,SP1,SRC,STAT3,TP53,calphostin C	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	tyrphostin AG 1478	 	chemical - kinase inhibitor	 	-1.912	 	-0.057	-1.762	1.89E-03	CCL2,EGR1,HAS2,ICAM1,MMP2,PLAU,RUNX2	Ap1,EGFR,EGR1,ERK,ERK1/2,ETS1,FOS,JUN,NFkB (complex),NOTCH1,P38 MAPK,RELA,SP1,SRC,STAT3,estrogen receptor,tyrphostin AG 1478	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	tetrachlorodibenzodioxin	 	chemical toxicant	Activated	2.132	 	0.006	2.114	1.91E-03	AARS1,ADM,BCAT1,CDH13,CEBPB,CTSV,ITGA5,MANF,NFE2L2,NQO1,PJA1,PLXNA2,PTPN13,S1PR1,SERPINE1,SLCO3A1,STC2,VEGFA,VLDLR	AHR,ARNT,Akt,Ap1,CREB1,CREM,CTNNB1,FOS,HIF1A,IgG,JUN,NFKBIA,NFkB (complex),NOTCH1,Pkc(s),SMAD4,SP1,STAT3,TP53,tetrachlorodibenzodioxin	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	IL15	 	cytokine	 	1.839	 	0.043	1.687	1.93E-03	CCL2,CD44,CD55,CD74,CEBPB,CKS2,GARS1,IFIT1,IFITM1,LDHA,MAF,MKI67,PGM1,PMAIP1,PTPN13,S1PR1,TNFRSF10B,TNFRSF1A,TOP2A,VDAC3,VEGFA,YARS1	BCL6,CREB1,CREBBP,CREM,ETS1,FOS,IL10,IL15,IL2,IgG,JUN,NFKBIA,NFkB (complex),P38 MAPK,REL,RELA,SMARCA4,SP1,STAT1,STAT3	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	simvastatin	 	chemical drug	 	-0.564	 	-0.015	-0.512	1.97E-03	ADCYAP1R1,CCL2,CD55,CIITA,HMGCR,ICAM1,LDLR,MKI67,MMP2,SERPINE1,SOCS3,TNFRSF10B,VEGFA	Ap1,BCL6,CEBPB,EGR1,ERK1/2,ETS1,FOS,IL4,IL6,JUN,Jnk,LDL,NFkB (complex),RELA,SP1,STAT3,STAT6,simvastatin	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	SP2509	 	chemical reagent	 	-1.414	 	-0.021	-1.325	1.98E-03	BCAT1,CD58,CXCL9,DDR2,FGF2,FN1,LMNB1,MANF,MKI67,NQO1,NRXN1,OGT,PSAT1,SLC38A1,SLC7A1,SRSF1,STC2,STMN2	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	MYOD1	 	transcription regulator	 	0.000	 	0.041	-0.099	2.03E-03	ASS1,BCL6,CCL2,COL4A1,FAM83D,HAS2,KIF18B,LMNB2,MKI67,MMP2,MYO5B,NCAPH,NUSAP1,PMEPA1,TOP2A	ETS1,FOS,ID3,MYOD1,NFkB (complex),P38 MAPK,RELA,SP1,TCF3	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	IL6ST	 	transmembrane receptor	 	1.000	 	0.050	0.900	2.05E-03	A2M,EGR1,GFAP,MAF,SOCS3,TNFRSF1A	Ap1,CEBPB,CNTF,FOS,IL6,IL6ST,JUN,LIF,MYC,NFKBIA,NFkB (complex),PPARG,RELA,SMARCA4,STAT1,STAT3,STAT5B	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	TEAD2	 	transcription regulator	 	1.342	 	0.072	1.180	2.05E-03	ADM,FJX1,NFKBIZ,POLA1,SH3BP4,SLFN5	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	CEBPA	 	transcription regulator	 	-0.276	 	0.028	-0.375	2.05E-03	A2M,ASS1,CEBPB,CIITA,DHCR7,FASN,GAS1,H1-10,HAS2,HGF,HMGCR,ICAM1,NRP1,PLOD2,PPP1R3C,RUNX2,SCD,SERPINE1,SERPINF1,SOCS3,TNFRSF1A,VLDLR	Ap1,CEBPA,FOS,FOXO1,JUN,NFkB (complex),PPARA,PPARG,PPARGC1A,RELA,RETN,SMAD4,SMARCA4,SP1,SP3,SREBF1,STAT1,STAT3	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	CYBA	 	enzyme	 	 	 	 	 	2.09E-03	FN1,SERPINE1,VEGFA	AKT1,Ap1,CTNNB1,CYBA,ERK1/2,ETS1,FOS,HTT,JUN,NCF1,NFAT (complex),NFE2L2,NFkB (complex),NOX4,P38 MAPK,RELA,SP1,STAT3,TP53,YAP1	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	HPSE	 	enzyme	 	 	 	 	 	2.09E-03	CCL2,HGF,PLAU	Ap1,EGR1,ERK,ERK1/2,ETS1,FOS,HGF,HPSE,JUN,NFkB (complex),RELA,SMARCA4,SP1,SRC,STAT1,STAT3,estrogen receptor	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	ITGA4	 	transmembrane receptor	 	 	 	 	 	2.09E-03	ITGA5,MMP2,TNFAIP3	FN1,ITGA4,NFKBIA,NFkB (complex),SP1,STAT3,TP53	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	L-serine	 	chemical - endogenous mammalian	 	 	 	 	 	2.09E-03	PHGDH,PSAT1,PSPH	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	Pdgfr	 	group	 	 	 	 	 	2.09E-03	CCL2,EGR1,FN1	AHR,Ap1,EGR1,ERK,ERK1/2,ETS1,FOS,JUN,MAPK1,NFAT (complex),NFkB (complex),PLCG1,Pdgfr,Pkc(s),RELA,SP1,STAT1,STAT3,TP53,estrogen receptor	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	TLE1	 	transcription regulator	 	 	 	 	 	2.09E-03	ATF3,EGR1,NUPR1	CTNNB1,E2F1,HDAC1,NFkB (complex),SP1,SP3,TLE1	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	riluzole	 	chemical drug	 	 	 	 	 	2.09E-03	GFAP,INHBB,PLAU	BDNF,CREB1,riluzole	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	vismodegib	 	chemical drug	 	 	 	 	 	2.09E-03	CXCL9,MKI67,VEGFA	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	EWSR1	 	other	Inhibited	-2.236	 	0.071	-2.395	2.12E-03	GAS1,KIF20A,NUSAP1,PCDH17,TOP2A	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	GDF9	 	growth factor	 	-0.017	 	0.032	-0.086	2.12E-03	HAS2,HSPG2,INHBB,ITGA6,PLAU	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	temozolomide	 	chemical drug	 	1.491	 	0.012	1.464	2.12E-03	CCL2,CXCL9,MMP2,PMAIP1,TNFRSF10B	Akt,Ap1,ETS1,FOS,HIF1A,JUN,NFKBIA,NFkB (complex),NOTCH1,P38 MAPK,PPARG,PTGS2,RELA,SP1,STAT3,TP53,TP63,TP73,temozolomide	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	SRC	 	kinase	 	1.906	 	0.042	1.785	2.13E-03	CCL2,CTSV,FN1,HAS2,ICAM1,LDLR,MMP2,PLAU,VEGFA	Ap1,EGR1,EP300,ERK,ERK1/2,ESR1,ETS1,FOS,HDAC1,JUN,MAPK14,NFkB (complex),RELA,SP1,SRC,STAT3,TP53,estrogen receptor	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	ADCYAP1	 	other	 	-0.040	 	0.018	-0.108	2.16E-03	ADCYAP1R1,CEBPB,CRH,DLL3,EDIL3,EGR1,GAS1,GFAP,NQO1,NSDHL,RGCC,SERPINF1,SOCS3,TMSB10/TMSB4X	ADCYAP1,Ap1,CEBPA,CEBPB,EGR1,ESR1,ESR2,FOS,Growth hormone,JUN,NFkB (complex),PGR,PPARG,RELA,SP1,STAT3,TNF,cyclic AMP,norepinephrine,progesterone	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	(Ala9)-autocamtide-2	 	chemical - kinase inhibitor	 	 	 	 	 	2.18E-03	CRH,MMP2	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	17alpha-hydroxyprogesterone caproate	 	chemical drug	 	 	 	 	 	2.18E-03	CRH,VEGFA	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	2-(3-chlorophenylamino)phenylacetic acid	 	chemical drug	 	 	 	 	 	2.18E-03	COL4A1,FN1	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	CCNA1	 	other	 	 	 	 	 	2.18E-03	MMP2,VEGFA	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	ELOVL2	 	enzyme	 	 	 	 	 	2.18E-03	FASN,SCD	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	EMP2	 	other	 	 	 	 	 	2.18E-03	ITGA5,ITGA6	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	FBLN2	 	other	 	 	 	 	 	2.18E-03	MMP2,VEGFA	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	HSPB3	 	other	 	 	 	 	 	2.18E-03	CCL2,ICAM1	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	KPNB1	 	transporter	 	 	 	 	 	2.18E-03	PMAIP1,TNFRSF10B	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	MYLIP	 	enzyme	 	 	 	 	 	2.18E-03	LDLR,VLDLR	CTNNB1,LDLR,MYLIP,SP1,SREBF1	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	NAA30	 	enzyme	 	 	 	 	 	2.18E-03	PMAIP1,TNFRSF10B	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	PHGDH	2.045	enzyme	 	 	 	 	 	2.18E-03	ARC,MMP2	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	SERPINB7	 	other	 	 	 	 	 	2.18E-03	CCL2,ICAM1	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	SERPINH1	 	other	 	 	 	 	 	2.18E-03	COL4A2,SERPINE1	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	STK16	 	kinase	 	 	 	 	 	2.18E-03	SERPINE1,VEGFA	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	albendazole	 	chemical drug	 	 	 	 	 	2.18E-03	ICAM1,VEGFA	CTNNB1,E2F1,FOXO3,NFkB (complex),STAT3,Vegf,albendazole	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	aluminum hydroxide	 	chemical drug	 	 	 	 	 	2.18E-03	CD34,ICAM1	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	glucuronyl glucosamine glycan sulfate	 	chemical drug	 	 	 	 	 	2.18E-03	FN1,HSPG2	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	lisofylline	 	chemical drug	 	 	 	 	 	2.18E-03	COL4A1,LAMB1	EGR1,FOXO1,FOXO3,Insulin,PPARG,SP1,lisofylline	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	minodronate	 	chemical drug	 	 	 	 	 	2.18E-03	CCL2,ICAM1	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	mir-431	 	microrna	 	 	 	 	 	2.18E-03	CD34,FN1	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	phenylacetic acid	 	chemical - endogenous mammalian	 	 	 	 	 	2.18E-03	HLA-A,MMP2	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	titanium	 	chemical reagent	 	 	 	 	 	2.18E-03	CCL2,VEGFA	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	daidzein	 	chemical drug	 	-0.788	 	0.025	-0.857	2.19E-03	A2M,CCL2,GFAP,HLA-A,HMGCR,LDLR,NFE2L2,NQO1	AHR,ARNT,Ap1,CEBPB,CTNNB1,EGR1,ESR1,ESR2,FOS,HIF1A,IL6,JUN,LDL,NFkB (complex),SMAD4,SP1,STAT3,TP53,beta-estradiol,daidzein,ethanol	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	ACSS2	 	enzyme	Inhibited	-2.000	 	0.076	-2.152	2.25E-03	DHCR24,FASN,HMGCR,SCD	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	FGF4	 	growth factor	 	-1.131	 	0.042	-1.215	2.25E-03	HMGCR,HMGCS1,SCD,VEGFA	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	mezerein	 	chemical - endogenous non-mammalian	 	 	 	 	 	2.25E-03	CD74,FN1,IFIT1,INSIG1	Ap1,JUN,NFkB (complex),PRKCA,RELA,STAT3,mezerein	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	MMP1	 	peptidase	 	0.355	 	0.064	0.203	2.27E-03	EGR1,FN1,KDR,PLAU,RUNX2,SERPINE1	Ap1,CTNNB1,Collagen type I (complex),EGR1,ERK1/2,ETS1,FOS,FOXO3,JUN,Laminin (complex),MMP1,MYC,NFkB (complex),P38 MAPK,RELA,RUNX2,SMAD2,SP1,STAT3,VEGFA	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	oleic acid	 	chemical - endogenous mammalian	 	-0.673	 	0.022	-0.733	2.28E-03	EGR1,FASN,GDF15,HMGCR,ICAM1,LDLR,PNPLA3,SCD,SERPINE1	Ap1,CEBPA,CTNNB1,D-glucose,DDIT3,EGR1,ESR1,FOXO1,FOXO4,Gsk3,Ins1,JUN,NFkB (complex),PPARA,PPARG,PPARGC1A,RELA,SIRT1,SP1,SREBF1,STAT3,TP53,oleic acid,palmitic acid	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	CSF3	 	cytokine	 	0.846	 	0.022	0.778	2.33E-03	CD34,CD44,CEBPB,EGR1,GFAP,HGF,ICAM1,MMP2,SOCS3,TNFAIP3,TNFRSF1A,VEGFA	Ap1,CEBPB,CSF3,ETS1,FOS,IL12 (complex),IL6,JUN,NFKBIA,NFkB (complex),P38 MAPK,RELA,SP1,STAT3,TNFRSF1A	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	Z-LLL-CHO	 	chemical - protease inhibitor	Activated	2.003	 	0.041	1.848	2.35E-03	ATF3,CCL2,CEBPB,DDR2,EIF4EBP1,FASN,FGF2,GFAP,HAS2,ICAM1,MMP2,NFE2L2,NQO1,PMAIP1,RUNX2,TNFRSF10B,ULBP1,VEGFA	CEBPA,ERK,ERK1/2,ETS1,FOS,JUN,NFKBIA,NFkB (complex),P38 MAPK,RELA,SP1,STAT3,TNF,Z-LLL-CHO,estrogen receptor	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	IL27	 	cytokine	 	1.999	 	0.043	1.866	2.35E-03	CCL2,CD74,CIITA,CXCL9,EGR1,HLA-A,ICAM1,MAF,PLAAT4,SOCS3	Ap1,CEBPB,CREBBP,FOS,IFNG,IL10,IL27,IL6,JUN,NFKBIA,NFkB (complex),REL,RELA,SMARCA4,SP1,STAT1,STAT3	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	IL1A	 	cytokine	Activated	3.304	 	0.051	3.116	2.36E-03	ATF3,BCL3,CCL2,CD44,FGF2,HSPG2,ICAM1,ITGA5,LDHA,MMP2,NFKBIZ,PLAU,SERPINE1,TNFAIP3	Ap1,CEBPA,FOS,IL1A,JUN,MYD88,NFKBIA,NFkB (complex),RELA,SMAD4,SMAD7,SP1,STAT3,TNF,hyaluronic acid	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	IL12 (complex)	 	complex	 	0.490	 	0.048	0.326	2.44E-03	BCL3,CCL2,CD44,FGF2,GLG1,ICAM1,ITGA6,MMP2,PLAU,SOCS3,TNFRSF1A,VEGFA	Ap1,ETS1,FOS,IL10,IL12 (complex),JUN,NFKBIA,NFkB (complex),P38 MAPK,REL,RELA,SMAD4,SP1,STAT3,cytokine	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	PRKCD	 	kinase	 	1.847	 	0.043	1.702	2.44E-03	CCL2,CEBPB,CIITA,GDF15,GFAP,ICAM1,LDLR,MMP2,NEDD4,PPP1R15A,SERPINE1,VEGFA	Ap1,CEBPA,CEBPB,ERK,IL6,JUN,NFKBIA,NFkB (complex),PRKCA,PRKCD,RELA,SP1,STAT3,TNF,estrogen receptor	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	nicotine	 	chemical drug	 	0.268	 	0.038	0.148	2.44E-03	CCL2,CD44,EGR1,FASN,FGF2,FN1,ICAM1,KDR,LDLR,MMP2,SERPINE1,SERPINF1	ADIPOQ,Ap1,CEBPA,CEBPB,ERK,ERK1/2,ETS1,FOS,IL6,JUN,NFkB (complex),RELA,SP1,STAT3,TNF,estrogen receptor,nicotine	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	SNAI1	 	transcription regulator	Activated	2.003	 	-0.006	2.021	2.45E-03	CCL2,CD55,DPYSL3,FASN,FN1,GDF15,GFAP,OLIG1,OLIG2,RUNX2,SERPINE1	CEBPA,EGR1,EP300,ESR1,HDAC1,HIF1A,Hif1,NFkB (complex),NOTCH1,RUNX2,SMAD3,SMAD4,SMAD7,SNAI1,SP1,STAT3,TAZ,TGFB1,TP53	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	IL6R	 	transmembrane receptor	Activated	2.599	 	0.056	2.452	2.46E-03	A2M,CCL2,FN1,ICAM1,MMP2,SOCS3,VEGFA	Ap1,ERK1/2,ETS1,FOS,IL6R,JUN,Jnk,NFKBIA,NFkB (complex),RELA,SMAD4,SP1,STAT3	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	TLR3	 	transmembrane receptor	Activated	2.572	 	0.064	2.365	2.46E-03	ARRDC4,ATF3,CCL2,CTH,GBP3,ICAM1,IFIT1,LMNB1,NFKBIZ,NMI,PMAIP1,SERPINE1,SOCS3,TNFRSF1A	ETS1,FOS,IFNG,Interferon alpha,JUN,MYC,NFKBIA,NFkB (complex),P38 MAPK,REL,RELA,SP1,STAT1,STAT3,TICAM1,TLR3	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	Akt	 	group	 	1.866	 	0.023	1.781	2.48E-03	A2M,ADM,BCL6,CCL2,CD44,CEBPB,FHIT,FN1,MMP2,NFE2L2,NRP2,PMAIP1,RUNX2,SERPINE1,SOCS3,VEGFA	Akt,ERK1/2,ESR1,ESR2,ETS1,FOS,JUN,NFKBIA,NFkB (complex),P38 MAPK,RELA,SMARCA4,SP1,STAT1,STAT3,beta-estradiol	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	aldosterone	 	chemical - endogenous mammalian	 	1.902	 	0.056	1.753	2.49E-03	ADM,CCL2,FN1,HAS2,ICAM1,KCNMA1,KDR,MMP2,RIPOR2,SERPINE1	AGT,Ap1,EGR1,ERK1/2,ETS1,FOS,JUN,NCF1,NFAT (complex),NFkB (complex),NR3C2,RELA,SMAD3,SP1,SRC,STAT3,aldosterone	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	NFKBIB	 	transcription regulator	 	 	 	 	 	2.52E-03	CCL2,CTSV,EGR1,ICAM1,PLAU,VEGFA	Ap1,CEBPB,CREBBP,IKBKB,IL6,JUN,NFKBIA,NFKBIB,NFkB (complex),RELA,SP1,STAT3,cytokine	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	hexachlorobenzene	 	chemical toxicant	 	1.633	 	0.067	1.469	2.52E-03	A2M,CD44,MMP2,RFTN1,TES,TMSB10/TMSB4X	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	DNMT3B	 	enzyme	 	-0.302	 	-0.032	-0.194	2.56E-03	FGF2,GLT8D2,HTR2A,IFIT1,IFITM1,KDR,PDE1C,PNPLA3,PPP1R3C,RAB39B,S1PR1,SLC7A11	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	IL18	 	cytokine	Activated	3.026	 	0.053	2.864	2.58E-03	ADAM19,ATF3,BCL6,CCL2,CD44,CTH,CXCL9,DDIT4,ICAM1,NFKBIZ,VEGFA	Ap1,BCL6,FOS,IL18,IL1A,IL1B,IL4,JUN,NFKBIA,NFkB (complex),PI3K (complex),RELA,SP1,STAT3,STAT6	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	IGF1R	 	transmembrane receptor	 	0.323	 	0.050	0.161	2.59E-03	CEBPB,CETN2,CKS2,COL4A1,COL4A2,DLK1,EGR1,FASN,HTRA1,IGF2R,INHBB,KIF20A,NDN,PLAU,VEGFA	Ap1,CREB1,CTNNB1,EGR1,EP300,ERBB2,ESR1,FOS,FOXO1,FOXO3,HMGA1,IGF1R,IRS1,MXI1,MYC,NFkB (complex),RELA,SP1,STAT3,TP53,estrogen receptor,prostaglandin E2	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	LONP1	 	peptidase	Inhibited	-2.646	 	-0.037	-2.548	2.67E-03	ALDH1L2,CHAC1,GARS1,GPT2,MARS1,MTHFD2,SARS1	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	RETNLB	 	other	 	0.378	 	0.069	0.194	2.67E-03	CCL2,DNER,FN1,IL13RA1,LMNB1,MMP2,NDN	Akt,Ap1,ETS1,FOS,HIF1A,JUN,Jnk,MAPK1,NFkB (complex),NOTCH1,P38 MAPK,PI3K (complex),RELA,RETNLB,SP1,STAT1,STAT3,TP53	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	cholic acid	 	chemical - endogenous mammalian	Activated	2.592	 	0.017	2.550	2.67E-03	DHCR7,FDFT1,HMGCR,MDK,MVP,RBP1,SQLE	NFE2L2,NFkB (complex),SP1,SREBF1,SREBF2,cholesterol,cholic acid	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	CYP7A1	 	enzyme	Inhibited	-2.000	 	0.000	-2.000	2.69E-03	FASN,FDFT1,HMGCR,LDLR	25-hydroxycholesterol,CYP7A1,NFE2L2,NFkB (complex),NR1H3,SP1,SREBF1,SREBF2,Srebp,cholesterol	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	ETS	 	group	 	 	 	 	 	2.69E-03	CRH,EGR1,ICAM1,SERPINE1	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	L-arginine	 	chemical - endogenous mammalian	 	 	 	 	 	2.69E-03	ASS1,BGN,FN1,SERPINE1	Akt,Ap1,EGR1,ERK,FOS,HIF1A,IL1B,JUN,L-arginine,NFkB (complex),NOTCH1,RELA,SP1,STAT3,cyclic AMP,estrogen receptor,norepinephrine	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	NFAT (complex)	 	complex	 	 	 	 	 	2.69E-03	ATF3,CCL2,ICAM1,SERPINE1	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	NFIX	 	transcription regulator	 	 	 	 	 	2.69E-03	ADAM12,GFAP,HGF,SERPINE1	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	PDGF-AA	 	complex	 	-1.103	 	0.044	-1.189	2.69E-03	FGF2,GFAP,HGF,LDLR	Ap1,ESR1,NFkB (complex),PDGF-AA,PRKCD,RELA,STAT3	
