"","affy_hugene_2_0_st_v1","ensembl_gene_id","external_gene_name"
"4683",16709201,"ENSG00000150593","PDCD4"
"4684",16710919,"ENSG00000283496","ZNF511-PRAP1"
"4685",16710228,"ENSG00000179988","PSTK"
"4686",16708952,"ENSG00000228261","AL162742.1"
"4687",16708674,"ENSG00000138111","MFSD13A"
"4688",16707955,"ENSG00000165879","FRAT1"
"4689",16707085,"ENSG00000204021","LIPK"
"4690",16708880,"ENSG00000280693","SH3PXD2A-AS1"
"4691",16707096,"ENSG00000204020","LIPN"
"4692",16710245,"ENSG00000196177","ACADSB"
"4693",16710948,"ENSG00000148824","MTG1"
"4694",16710310,"ENSG00000234542","AL357127.1"
"4695",16707493,"ENSG00000152804","HHEX"
"4696",16710319,"ENSG00000231138","AC009987.1"
"4697",16707120,"ENSG00000138134","STAMBPL1"
"4698",16710261,"ENSG00000188620","HMX3"
"4699",16710266,"ENSG00000188816","HMX2"
"4700",16708875,"ENSG00000226431","AL121929.1"
"4701",16707927,"ENSG00000236552","RPL13AP5"
"4702",16709198,"ENSG00000232470","AL136368.1"
"4703",16709174,"ENSG00000203867","RBM20"
"4704",16709245,"ENSG00000150594","ADRA2A"
"4705",16710379,"ENSG00000237675","TEX36-AS1"
"4706",16707534,"ENSG00000187553","CYP26C1"
"4707",16711001,"ENSG00000130649","CYP2E1"
"4708",16708699,"ENSG00000107882","SUFU"
"4709",16709959,"ENSG00000274461","AL391425.1"
"4710",16708177,"ENSG00000119929","CUTC"
"4711",16708179,"ENSG00000119929","CUTC"
"4712",16707673,"ENSG00000108239","TBC1D12"
"4713",16708260,"ENSG00000235823","OLMALINC"
"4714",16708249,"ENSG00000099194","SCD"
"4715",16707149,"ENSG00000026103","FAS"
"4716",16710906,"ENSG00000198546","ZNF511"
"4717",16708038,"ENSG00000249967","AL355315.1"
"4718",16708020,"ENSG00000241935","HOGA1"
"4719",16710223,"ENSG00000203795","FAM24A"
"4720",16710827,"ENSG00000197177","ADGRA1"
"4721",16711556,"ENSG00000234248","AL392086.1"
"4722",16711553,"ENSG00000281186","LINC00706"
"4723",16709739,"ENSG00000170370","EMX2"
"4724",16711705,"ENSG00000229240","LINC00710"
"4725",16709386,"ENSG00000165806","CASP7"
"4726",16708465,"ENSG00000225208","AL133387.1"
"4727",16711089,"ENSG00000107929","LARP4B"
"4728",16708122,"ENSG00000119946","CNNM1"
"4729",16711665,"ENSG00000232170","LINC00708"
"4730",16708552,"ENSG00000166197","NOLC1"
"4731",16710769,"ENSG00000171813","PWWP2B"
"4732",16708468,"ENSG00000166167","BTRC"
"4733",16709405,"ENSG00000148735","PLEKHS1"
"4734",16711674,"ENSG00000228636","AL157401.1"
"4735",16711533,"ENSG00000065675","PRKCQ"
"4736",16708146,"ENSG00000224934","AL391684.1"
"4737",16711684,"ENSG00000234306","AL583859.1"
"4738",16710774,"ENSG00000231705","AL451069.2"
"4739",16710777,"ENSG00000180066","C10orf91"
"4740",16711695,"ENSG00000225383","SFTA1P"
"4741",16708151,"ENSG00000228778","AL513542.1"
"4742",16708154,"ENSG00000119919","NKX2-3"
"4743",16710786,"ENSG00000068383","INPP5A"
"4744",16711125,"ENSG00000067064","IDI1"
"4745",16711138,"ENSG00000067064","IDI1"
"4746",16709690,"ENSG00000188316","ENO4"
"4747",16709686,"ENSG00000232767","AC016825.1"
"4748",16710322,"ENSG00000107902","LHPP"
"4749",16710927,"ENSG00000148832","PAOX"
"4750",16708887,"ENSG00000065613","SLK"
"4751",16707143,"ENSG00000180139","ACTA2-AS1"
"4752",16711826,"ENSG00000151468","CCDC3"
"4753",16710271,"ENSG00000154473","BUB3"
"4754",16707026,"ENSG00000223820","CFL1P1"
"4755",16708719,"ENSG00000171206","TRIM8"
"4756",16708794,"ENSG00000235376","RPEL1"
"4757",16708780,"ENSG00000148842","CNNM2"
"4758",16711479,"ENSG00000232807","AL137186.2"
"4759",16710815,"ENSG00000240707","LINC01168"
"4760",16708192,"ENSG00000023839","ABCC2"
"4761",16708533,"ENSG00000148840","PPRC1"
"4762",16709673,"ENSG00000266200","PNLIPRP2"
"4763",16707070,"ENSG00000182333","LIPF"
"4764",16707929,"ENSG00000196233","LCOR"
"4765",16707949,"ENSG00000196233","LCOR"
"4766",16707944,"ENSG00000196233","LCOR"
"4767",16707291,"ENSG00000148688","RPP30"
"4768",16708278,"ENSG00000166135","HIF1AN"
"4769",16708002,"ENSG00000165886","UBTD1"
"4770",16711484,"ENSG00000134470","IL15RA"
"4771",16709754,"ENSG00000231104","AC022395.1"
"4772",16709760,"ENSG00000177640","CASC2"
"4773",16708293,"ENSG00000075891","PAX2"
"4774",16707744,"ENSG00000165841","CYP2C19"
"4775",16707965,"ENSG00000231970","AL355490.2"
"4776",16711262,"ENSG00000233321","AL357833.1"
"4777",16708956,"ENSG00000120051","CFAP58"
"4778",16708859,"ENSG00000234699","AL139339.1"
"4779",16708034,"ENSG00000203942","C10orf62"
"4780",16708796,"ENSG00000148798","INA"
"4781",16708919,"ENSG00000148834","GSTO1"
"4782",16707907,"ENSG00000107447","DNTT"
"4783",16708728,"ENSG00000156398","SFXN2"
"4784",16709734,"ENSG00000258114","AC005871.2"
"4785",16707107,"ENSG00000173239","LIPM"
"4786",16707343,"ENSG00000165338","HECTD2"
"4787",16708862,"ENSG00000107954","NEURL1"
"4788",16708038,"ENSG00000155252","PI4K2A"
"4789",16707319,"ENSG00000224851","LINC00502"
"4790",16707047,"ENSG00000224745","AC063965.1"
"4791",16708049,"ENSG00000155254","MARVELD1"
"4792",16709770,"ENSG00000238276","AL354863.1"
"4793",16709333,"ENSG00000148737","TCF7L2"
"4794",16710630,"ENSG00000233122","CTAGE7P"
"4795",16710635,"ENSG00000108010","GLRX3"
"4796",16709537,"ENSG00000165832","TRUB1"
"4797",16708089,"ENSG00000155265","GOLGA7B"
"4798",16708370,"ENSG00000107815","TWNK"
"4799",16708340,"ENSG00000095539","SEMA4G"
"4800",16709549,"ENSG00000236799","AL355340.1"
"4801",16711627,"ENSG00000151657","KIN"
"4802",16709553,"ENSG00000107518","ATRNL1"
"4803",16711380,"ENSG00000224034","LINC02561"
"4804",16709783,"ENSG00000232139","LINC00867"
"4805",16711383,"ENSG00000178462","TUBAL3"
"4806",16710666,"ENSG00000230098","TCERG1L-AS1"
"4807",16709597,"ENSG00000182645","CCDC172"
"4808",16710674,"ENSG00000175470","PPP2R2D"
"4809",16708097,"ENSG00000166024","R3HCC1L"
"4810",16709610,"ENSG00000203837","PNLIPRP3"
"4811",16708111,"ENSG00000230928","AL139241.1"
"4812",16711501,"ENSG00000134460","IL2RA"
"4813",16709629,"ENSG00000175535","PNLIP"
"4814",16708518,"ENSG00000226009","KCNIP2-AS1"
"4815",16707970,"ENSG00000171314","PGAM1"
"4816",16709367,"ENSG00000148702","HABP2"
"4817",16709795,"ENSG00000188613","NANOS1"
"4818",16711839,"ENSG00000165623","UCMA"
"4819",16710694,"ENSG00000188385","JAKMIP3"
"4820",16711847,"ENSG00000107537","PHYH"
"4821",16711864,"ENSG00000226209","C8orf59P1"
"4822",16711390,"ENSG00000178372","CALML5"
"4823",16708383,"ENSG00000107816","LZTS2"
"4824",16708402,"ENSG00000107819","SFXN3"
"4825",16711402,"ENSG00000256462","AL732437.1"
"4826",16711394,"ENSG00000205488","CALML3-AS1"
"4827",16709645,"ENSG00000187021","PNLIPRP1"
"4828",16711866,"ENSG00000086475","SEPHS1"
"4829",16711413,"ENSG00000242147","AL365356.5"
"4830",16711416,"ENSG00000231483","AL365356.4"
"4831",16711422,"ENSG00000228951","AL365356.3"
"4832",16711426,"ENSG00000196372","ASB13"
"4833",16711037,"ENSG00000151240","DIP2C"
"4834",16710216,"ENSG00000255624","AC073585.1"
"4835",16708802,"ENSG00000148835","TAF5"
"4836",16711761,"ENSG00000151461","UPF2"
"4837",16710126,"ENSG00000166033","HTRA1"
"4838",16707983,"ENSG00000171307","ZDHHC16"
"4839",16707196,"ENSG00000185745","IFIT1"
"4840",16707174,"ENSG00000232110","AL353751.1"
"4841",16707192,"ENSG00000204010","IFIT1B"
"4842",16711562,"ENSG00000198879","SFMBT2"
"4843",16707180,"ENSG00000119922","IFIT2"
"4844",16707184,"ENSG00000119917","IFIT3"
"4845",16708269,"ENSG00000075290","WNT8B"
"4846",16710919,"ENSG00000165828","PRAP1"
"4847",16709052,"ENSG00000223381","AL356476.1"
"4848",16711250,"ENSG00000226762","AL451164.1"
"4849",16707283,"ENSG00000238291","AL391704.3"
"4850",16707260,"ENSG00000232229","LINC00865"
"4851",16708744,"ENSG00000166272","WBP1L"
"4852",16711118,"ENSG00000148377","IDI2"
"4853",16708572,"ENSG00000119915","ELOVL3"
"4854",16710720,"ENSG00000151640","DPYSL4"
"4855",16711797,"ENSG00000165609","NUDT5"
"4856",16711819,"ENSG00000228302","AL512770.1"
"4857",16709964,"ENSG00000120008","WDR11"
"4858",16711023,"ENSG00000261456","TUBB8"
"4859",16711020,"ENSG00000260370","AC215217.1"
"4860",16711020,"ENSG00000263305","AP005530.1"
"4861",16709508,"ENSG00000228484","AL137025.1"
"4862",16709453,"ENSG00000043591","ADRB1"
"4863",16711114,"ENSG00000205740","AL359878.1"
"4864",16708449,"ENSG00000227128","LBX1-AS1"
"4865",16710620,"ENSG00000227374","AL157832.1"
"4866",16709512,"ENSG00000151553","FAM160B1"
"4867",16711364,"ENSG00000264006","AKR1C8P"
"4868",16709936,"ENSG00000203805","PLPP4"
"4869",16709458,"ENSG00000095627","TDRD1"
"4870",16709713,"ENSG00000165646","SLC18A2"
"4871",16708161,"ENSG00000198018","ENTPD7"
"4872",16709799,"ENSG00000119979","FAM45A"
"4873",16711307,"ENSG00000230096","AC022535.1"
"4874",16708061,"ENSG00000155256","ZFYVE27"
"4875",16710138,"ENSG00000187908","DMBT1"
"4876",16711731,"ENSG00000148429","USP6NL"
"4877",16711750,"ENSG00000148429","USP6NL"
"4878",16711464,"ENSG00000134461","ANKRD16"
"4879",16709429,"ENSG00000196865","NHLRC2"
"4880",16711525,"ENSG00000213994","AL157395.1"
"4881",16711723,"ENSG00000230322","AL136320.1"
"4882",16708442,"ENSG00000237579","LINC01514"
"4883",16708433,"ENSG00000107807","TLX1"
"4884",16708987,"ENSG00000237761","AL161646.2"
"4885",16708933,"ENSG00000065621","GSTO2"
"4886",16710740,"ENSG00000148814","LRRC27"
"4887",16711442,"ENSG00000057608","GDI2"
"4888",16708419,"ENSG00000107821","KAZALD1"
"4889",16711652,"ENSG00000197308","GATA3-AS1"
"4890",16711439,"ENSG00000226647","AL365356.1"
"4891",16708525,"ENSG00000166189","HPS6"
"4892",16707221,"ENSG00000138182","KIF20B"
"4893",16711753,"ENSG00000225778","PROSER2-AS1"
"4894",16707208,"ENSG00000234452","SLC16A12-AS1"
"4895",16707202,"ENSG00000152778","IFIT5"
"4896",16709856,"ENSG00000151929","BAG3"
"4897",16710900,"ENSG00000151650","VENTX"
"4898",16709865,"ENSG00000198825","INPP5F"
"4899",16710120,"ENSG00000107679","PLEKHA1"
"4900",16710095,"ENSG00000107679","PLEKHA1"
"4901",16708668,"ENSG00000269609","RPARP-AS1"
"4902",16711205,"ENSG00000107959","PITRM1"
"4903",16709894,"ENSG00000107651","SEC23IP"
"4904",16710122,"ENSG00000254636","ARMS2"
"4905",16709489,"ENSG00000165816","VWA2"
"4906",16708754,"ENSG00000203886","CYP17A1-AS1"
"4907",16710852,"ENSG00000171798","KNDC1"
"4908",16711164,"ENSG00000233052","AL513304.1"
"4909",16711143,"ENSG00000185736","ADARB2"
"4910",16708623,"ENSG00000077150","NFKB2"
"4911",16711591,"ENSG00000232591","AL139125.1"
"4912",16711598,"ENSG00000123243","ITIH5"
"4913",16710896,"ENSG00000171794","UTF1"
"4914",16711167,"ENSG00000234962","LINC00700"
"4915",16711178,"ENSG00000231326","AL441943.3"
"4916",16711174,"ENSG00000231326","AL441943.3"
"4917",16708653,"ENSG00000107872","FBXL15"
"4918",16708757,"ENSG00000270316","BORCS7-ASMT"
"4919",16708757,"ENSG00000214435","AS3MT"
"4920",16711181,"ENSG00000234556","LINC00701"
"4921",16707009,"ENSG00000198682","PAPSS2"
"4922",16707274,"ENSG00000224750","AL391704.1"
"4923",16708815,"ENSG00000148843","PDCD11"
"4924",16710189,"ENSG00000176584","DMBT1P1"
"4925",16709027,"ENSG00000229775","AL353148.1"
"4926",16708229,"ENSG00000227695","DNMBP-AS1"
"4927",16708007,"ENSG00000165887","ANKRD2"
"4928",16709951,"ENSG00000177234","LINC01561"
"4929",16707884,"ENSG00000177853","ZNF518A"
"4930",16707899,"ENSG00000177853","ZNF518A"
"4931",16709851,"ENSG00000265719","MIR4681"
"4932",16708513,"ENSG00000222051","RNU6-1165P"
"4933",16708247,"ENSG00000207362","RNU6-422P"
"4934",16708463,"ENSG00000222238","RNU2-43P"
"4935",16709196,"ENSG00000199364","RNA5SP327"
"4936",16708752,"ENSG00000252994","RNU6-1231P"
"4937",16711837,"ENSG00000212499","RNA5SP300"
"4938",16707026,"ENSG00000282866","CFL1P1"
"4939",16707047,"ENSG00000283055","AC022016.1"
"4940",16712863,"ENSG00000222705","RN7SKP39"
"4941",16714534,"ENSG00000264747","MIR3924"
"4942",16713055,"ENSG00000222412","RF00019"
"4943",16712934,"ENSG00000207612","MIR604"
"4944",16712991,"ENSG00000284277","MIR7162"
"4945",16715575,"ENSG00000207327","RNU6-883P"
"4946",16714284,"ENSG00000239152","RNA5SP310"
"4947",16713858,"ENSG00000239152","RNA5SP310"
"4948",16715053,"ENSG00000206855","RNU6-571P"
"4949",16716237,"ENSG00000200253","RNU6-529P"
"4950",16712732,"ENSG00000252639","RNU2-24P"
"4951",16715424,"ENSG00000199201","RF00019"
"4952",16712701,"ENSG00000199855","RNU6-490P"
"4953",16716657,"ENSG00000212396","RNA5SP323"
"4954",16713264,"ENSG00000108094","CUL2"
"4955",16714399,"ENSG00000231131","LINC01468"
"4956",16714405,"ENSG00000228651","AC074327.1"
"4957",16714409,"ENSG00000165471","MBL2"
"4958",16714430,"ENSG00000226296","AC036101.1"
"4959",16714284,"ENSG00000222108","RNA5SP317"
"4960",16713858,"ENSG00000222108","RNA5SP317"
"4961",16712989,"ENSG00000239625","RN7SL241P"
"4962",16716476,"ENSG00000222305","RF00019"
"4963",16715849,"ENSG00000274429","DLG5"
"4964",16713752,"ENSG00000276850","AC245041.2"
"4965",16714282,"ENSG00000223111","SNORA74C-2"
"4966",16712870,"ENSG00000201001","RNU6-270P"
"4967",16712936,"ENSG00000216035","MIR938"
"4968",16714385,"ENSG00000236671","PRKG1-AS1"
"4969",16715219,"ENSG00000223817","CDH23-AS1"
"4970",16715223,"ENSG00000214688","C10orf105"
"4971",16715228,"ENSG00000107738","VSIR"
"4972",16716724,"ENSG00000173145","NOC3L"
"4973",16712615,"ENSG00000236894","AL160287.1"
"4974",16712825,"ENSG00000150054","MPP7"
"4975",16716469,"ENSG00000148680","HTR7"
"4976",16713576,"ENSG00000226937","CEP164P1"
"4977",16713583,"ENSG00000226937","CEP164P1"
"4978",16713598,"ENSG00000227683","AL358394.1"
"4979",16713586,"ENSG00000232554","RSU1P2"
"4980",16713448,"ENSG00000252416","RNU6-885P"
"4981",16716177,"ENSG00000199104","MIR346"
"4982",16714493,"ENSG00000236958","AC051618.1"
"4983",16714373,"ENSG00000223502","AL731537.1"
"4984",16714375,"ENSG00000231132","AC022537.1"
"4985",16714381,"ENSG00000177613","CSTF2T"
"4986",16714104,"ENSG00000204161","C10orf128"
"4987",16713219,"ENSG00000226412","AC018980.1"
"4988",16713224,"ENSG00000261683","LINC00838"
"4989",16716698,"ENSG00000180764","PIPSL"
"4990",16714121,"ENSG00000236208","C10orf71-AS1"
"4991",16716715,"ENSG00000228553","AL389885.1"
"4992",16716718,"ENSG00000268894","PLCE1-AS1"
"4993",16716700,"ENSG00000232913","PLCE1-AS2"
"4994",16714125,"ENSG00000165606","DRGX"
"4995",16715200,"ENSG00000166228","PCBD1"
"4996",16716339,"ENSG00000201548","RF00019"
"4997",16715361,"ENSG00000122884","P4HA1"
"4998",16714099,"ENSG00000172538","FAM170B"
"4999",16712623,"ENSG00000227932","SELENOOLP"
"5000",16712786,"ENSG00000169126","ARMC4"
"5001",16716459,"ENSG00000222451","RN7SKP143"
"5002",16715847,"ENSG00000199664","RNU6-1266P"
"5003",16714720,"ENSG00000223107","RNU2-72P"
"5004",16716713,"ENSG00000206631","RNU6-657P"
"5005",16712857,"ENSG00000222666","RF00012"
"5006",16714491,"ENSG00000221594","MIR548F1"
"5007",16712355,"ENSG00000252001","RNA5SP303"
"5008",16716540,"ENSG00000221042","RF00622"
"5009",16716659,"ENSG00000138207","RBP4"
"5010",16712958,"ENSG00000200887","RNU6-598P"
"5011",16712368,"ENSG00000252832","RNU6-1212P"
"5012",16713601,"ENSG00000275615","RNU6-1207P"
"5013",16716490,"ENSG00000201604","RNU6-740P"
"5014",16716438,"ENSG00000198997","MIR107"
"5015",16716771,"ENSG00000231829","AL157834.1"
"5016",16712877,"ENSG00000199402","RNA5SP308"
"5017",16715352,"ENSG00000201881","RF00019"
"5018",16715051,"ENSG00000195401","RF00019"
"5019",16715847,"ENSG00000276274","RNU6-1266P"
"5020",16713324,"ENSG00000252621","RF00019"
"5021",16712603,"ENSG00000223019","RNA5SP306"
"5022",16715729,"ENSG00000234149","AC018511.2"
"5023",16715732,"ENSG00000227186","AC018511.1"
"5024",16713674,"ENSG00000227345","PARG"
"5025",16714200,"ENSG00000227345","PARG"
"5026",16713601,"ENSG00000207071","RNU6-1207P"
"5027",16714526,"ENSG00000238707","RF01299"
"5028",16714284,"ENSG00000238405","RNA5SP311"
"5029",16713858,"ENSG00000238405","RNA5SP311"
"5030",16716870,"ENSG00000119977","TCTN3"
"5031",16716916,"ENSG00000266407","MIR3157"
"5032",16716542,"ENSG00000199881","RF00019"
"5033",16712823,"ENSG00000251810","RN7SKP132"
"5034",16713322,"ENSG00000207271","RF00019"
"5035",16715389,"ENSG00000221164","SNORA11F"
"5036",16716587,"ENSG00000226425","AL358613.1"
"5037",16714840,"ENSG00000221063","MIR1296"
"5038",16714284,"ENSG00000252149","RNA5SP315"
"5039",16713858,"ENSG00000252149","RNA5SP315"
"5040",16712865,"ENSG00000254635","WAC-AS1"
"5041",16714063,"ENSG00000251413","AC068898.2"
"5042",16715083,"ENSG00000224222","AC024601.1"
"5043",16715088,"ENSG00000042286","AIFM2"
"5044",16715103,"ENSG00000156521","TYSND1"
"5045",16714060,"ENSG00000248682","ARHGAP22-IT1"
"5046",16715151,"ENSG00000148734","NPFFR1"
"5047",16714348,"ENSG00000148584","A1CF"
"5048",16712764,"ENSG00000207135","RNU6-452P"
"5049",16714282,"ENSG00000265733","SNORA74C-1"
"5050",16716369,"ENSG00000265375","MIR4679-2"
"5051",16714323,"ENSG00000198964","SGMS1"
"5052",16713729,"ENSG00000204176","SYT15"
"5053",16715734,"ENSG00000188716","DUPD1"
"5054",16716115,"ENSG00000200774","RNU6-478P"
"5055",16713610,"ENSG00000276446","AL731567.2"
"5056",16712154,"ENSG00000148484","RSU1"
"5057",16715331,"ENSG00000107745","MICU1"
"5058",16716499,"ENSG00000234043","NUDT9P1"
"5059",16712753,"ENSG00000251839","RNU7-12P"
"5060",16716322,"ENSG00000200891","RF00284"
"5061",16714496,"ENSG00000236744","AC016822.1"
"5062",16713295,"ENSG00000230534","AL392046.1"
"5063",16713362,"ENSG00000252132","RNU6-795P"
"5064",16714433,"ENSG00000150275","PCDH15"
"5065",16716590,"ENSG00000138119","MYOF"
"5066",16716751,"ENSG00000138115","CYP2C8"
"5067",16715777,"ENSG00000236842","AC010997.2"
"5068",16715788,"ENSG00000230575","AC013286.1"
"5069",16713928,"ENSG00000204177","BMS1P1"
"5070",16713708,"ENSG00000204177","BMS1P1"
"5071",16713813,"ENSG00000280913","AL731733.1"
"5072",16714259,"ENSG00000243289","AGAP13P"
"5073",16713921,"ENSG00000150175","FRMPD2B"
"5074",16712755,"ENSG00000230445","LRRC37A6P"
"5075",16716846,"ENSG00000059573","ALDH18A1"
"5076",16712859,"ENSG00000237128","AL358234.1"
"5077",16711950,"ENSG00000266321","MIR4293"
"5078",16713262,"ENSG00000199200","RF00019"
"5079",16715384,"ENSG00000201047","RF00019"
"5080",16712435,"ENSG00000222071","MIR1915"
"5081",16713142,"ENSG00000200484","RNU6-1244P"
"5082",16714081,"ENSG00000233665","AC060234.2"
"5083",16713230,"ENSG00000148498","PARD3"
"5084",16712627,"ENSG00000136754","ABI1"
"5085",16712773,"ENSG00000150051","MKX"
"5086",16715738,"ENSG00000079393","DUSP13"
"5087",16713962,"ENSG00000265018","AGAP12P"
"5088",16714259,"ENSG00000265018","AGAP12P"
"5089",16713752,"ENSG00000285402","AC244230.2"
"5090",16713750,"ENSG00000285402","AC244230.2"
"5091",16713760,"ENSG00000213412","HNRNPA1P33"
"5092",16713762,"ENSG00000264230","ANXA8L1"
"5093",16713754,"ENSG00000285294","LINC00842"
"5094",16712168,"ENSG00000107611","CUBN"
"5095",16715710,"ENSG00000185009","AP3M1"
"5096",16712531,"ENSG00000107863","ARHGAP21"
"5097",16714259,"ENSG00000279058","AGAP14P"
"5098",16712658,"ENSG00000107890","ANKRD26"
"5099",16713928,"ENSG00000254929","AL591684.2"
"5100",16713708,"ENSG00000254929","AL591684.2"
"5101",16712148,"ENSG00000165985","C1QL3"
"5102",16712121,"ENSG00000148481","MINDY3"
"5103",16714086,"ENSG00000165633","VSTM4"
"5104",16715133,"ENSG00000180817","PPA1"
"5105",16715177,"ENSG00000166220","TBATA"
"5106",16715112,"ENSG00000079332","SAR1A"
"5107",16714066,"ENSG00000236800","AC068898.1"
"5108",16716795,"ENSG00000095637","SORBS1"
"5109",16713085,"ENSG00000170759","KIF5B"
"5110",16714699,"ENSG00000072422","RHOBTB1"
"5111",16712001,"ENSG00000152457","DCLRE1C"
"5112",16716008,"ENSG00000133661","SFTPD"
"5113",16716525,"ENSG00000107864","CPEB3"
"5114",16714286,"ENSG00000235618","FAM21EP"
"5115",16713921,"ENSG00000170324","FRMPD2"
"5116",16713982,"ENSG00000170324","FRMPD2"
"5117",16714027,"ENSG00000170324","FRMPD2"
"5118",16713762,"ENSG00000265190","ANXA8"
"5119",16713614,"ENSG00000165406","MARCH8"
"5120",16715287,"ENSG00000138303","ASCC1"
"5121",16712644,"ENSG00000283709","FAM238C"
"5122",16712652,"ENSG00000283709","FAM238C"
"5123",16712513,"ENSG00000179133","C10orf67"
"5124",16712505,"ENSG00000179133","C10orf67"
"5125",16713454,"ENSG00000198915","RASGEF1A"
"5126",16715642,"ENSG00000166507","NDST2"
"5127",16715434,"ENSG00000156042","CFAP70"
"5128",16713826,"ENSG00000263482","ANTXRLP1"
"5129",16713729,"ENSG00000277758","FO681492.1"
"5130",16715699,"ENSG00000222047","C10orf55"
"5131",16713897,"ENSG00000204179","PTPN20"
"5132",16713530,"ENSG00000107562","CXCL12"
"5133",16712421,"ENSG00000204683","C10orf113"
"5134",16712576,"ENSG00000099256","PRTFDC1"
"5135",16712244,"ENSG00000107614","TRDMT1"
"5136",16712703,"ENSG00000136758","YME1L1"
"5137",16713603,"ENSG00000277495","OR13A1"
"5138",16713813,"ENSG00000266217","CTSLP2"
"5139",16714259,"ENSG00000204172","AGAP9"
"5140",16716507,"ENSG00000119938","PPP1R3C"
"5141",16716515,"ENSG00000228701","TNKS2-AS1"
"5142",16713779,"ENSG00000189090","FAM25G"
"5143",16713955,"ENSG00000189090","FAM25G"
"5144",16713470,"ENSG00000169813","HNRNPF"
"5145",16715164,"ENSG00000156574","NODAL"
"5146",16715155,"ENSG00000172731","LRRC20"
"5147",16714368,"ENSG00000229711","AL512366.1"
"5148",16716782,"ENSG00000107438","PDLIM1"
"5149",16712607,"ENSG00000226304","AL358612.1"
"5150",16715724,"ENSG00000232342","AC022540.1"
"5151",16714240,"ENSG00000264204","AGAP7P"
"5152",16713655,"ENSG00000264204","AGAP7P"
"5153",16714259,"ENSG00000264204","AGAP7P"
"5154",16712587,"ENSG00000151023","ENKUR"
"5155",16715079,"ENSG00000122859","NEUROG3"
