© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->longFragmentHuman - 2020-01-20 08:06 PM
Workspace	My Projects
Project	hd_microarray
Analysis	longFragmentHuman - 2020-01-20 08:06 PM
Date	Mon Jan 20 17:06:30 PST 2020
Analysis ID	18745804

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->longFragmentHuman - 2020-01-20 08:06 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
ATP7A	transporter	3	 	 	0.000	1.87E-03	4.77E-02	ATP7A,EGFR,ERK,LOX,MAPK1,NFkB (complex),P38 MAPK,PLA2G4A,SRC (family),SYK	 	9 (10)	7	 	 	 	 	 	 	 	 	 	
PD 0325901	chemical drug	1	 	 	0.000	1.91E-03	2.20E-03	PD 0325901	 	2 (1)	1	 	 	 	Retnla	ETV1	 	 	 	 	
B3GAT2	enzyme	1	 	 	0.000	1.96E-03	3.80E-03	B3GAT2	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
CHMP4C	other	1	 	 	0.000	1.96E-03	3.60E-03	CHMP4C	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
EVL	other	1	 	 	0.000	1.96E-03	2.00E-03	EVL	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
UBAP1	other	1	 	 	0.000	1.96E-03	3.60E-03	UBAP1	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
dihydroxyphenylethylene glycol	chemical - endogenous mammalian	1	 	 	0.000	1.96E-03	6.70E-03	dihydroxyphenylethylene glycol	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
miR-616-3p (miRNAs w/seed GUCAUUG)	mature microRNA	1	 	 	0.000	1.96E-03	6.50E-03	miR-616-3p (miRNAs w/seed GUCAUUG)	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
FCAR	transmembrane receptor	2	 	 	0.000	2.02E-03	9.60E-03	AKT1,ERK,FCAR,Mapk,MAPK1,SYK	 	6 (6)	5	tretinoin	 	 	SYK	 	 	 	 	 	
GLG1	other	3	 	 	0.000	2.12E-03	4.44E-02	AKT1,calpain,Cr3,Focal adhesion kinase,GLG1,ITGA5,ITGB2,MTOR,P38 MAPK,PRKCD,SYK	 	8 (11)	8	 	 	 	Cr3	 	 	 	 	 	
ITGB6	other	2	 	 	0.000	2.15E-03	4.92E-02	AR,Focal adhesion kinase,ITGB6,Mapk,RAF1,TGFB1	 	10 (6)	5	TNF	 	 	Collagen(s),Focal adhesion kinase,SMAD2	 	 	 	 	 	
CD79A	transmembrane receptor	2	 	 	0.000	2.19E-03	1.65E-02	CD79A,MAPK1,PRKCD,PRMT1,SYK,VASP	 	7 (6)	5	 	CD72,PRDM1	 	CBL,CDK2,SYK,VASP	 	 	 	 	 	
T3-TR-RXR	complex	2	 	 	0.000	2.23E-03	1.19E-02	L-triiodothyronine,T3-TR-RXR	 	5 (2)	2	 	 	 	AKR1C3,GH1	 	 	 	 	 	
15(S)-HETE	chemical - endogenous mammalian	2	 	 	0.000	2.28E-03	4.59E-02	15(S)-HETE,AKT1,EGFR,EP300,F3,MAPK1,P38 MAPK,PPARD,STAT3	 	9 (9)	8	TNF	 	 	 	 	 	 	 	 	
QKI	other	1	 	 	0.000	2.40E-03	5.60E-03	QKI	 	2 (1)	1	 	TNF	 	 	 	 	 	 	 	
GDF15	growth factor	2	 	 	0.000	2.76E-03	2.36E-02	EGFR,ERBB2,GDF15,Hif1,ITGB2,MAPK1	 	7 (6)	5	(-)-epicatechin gallate,MYD88,NUPR1,RASSF1,resveratrol,tetradecanoylphorbol acetate,tretinoin	L-triiodothyronine,PA2G4	 	 	Focal adhesion kinase,ITGB2	 	 	 	 	
SOX2-OCT4-NANOG	complex	2	 	 	0.000	2.81E-03	1.11E-02	NANOG,POU5F1,SOX2,SOX2-OCT4-NANOG	 	5 (4)	3	 	 	 	TCL1A	PAX6	 	 	 	 	
ITGB4	transmembrane receptor	2	 	 	0.000	2.83E-03	3.01E-02	AKT1,EGFR,ITGB4,Mapk,MET,MTOR,NFAT5,SRC,STAT3	 	8 (9)	8	EGF	PP2/AG1879 tyrosine kinase inhibitor,PPP3CA,SYK	 	BAX,MET	 	 	 	 	 	
Collagen(s)	complex	2	 	 	0.000	2.86E-03	4.23E-02	AKT1,Collagen(s),Focal adhesion kinase,MAPK1,P38 MAPK,STAT3,SYK	 	8 (7)	6	ITGA2,ITGB6,L-triiodothyronine,TNF,tretinoin,zinc sulfate	dasatinib,PP2/AG1879 tyrosine kinase inhibitor,resveratrol,SB203580	 	Focal adhesion kinase,SYK,SYK/ZAP	 	 	 	 	 	
VWF	other	2	 	 	0.000	2.92E-03	4.75E-02	EGR1,MAPK1,MYC,P38 MAPK,SYK,VWF	 	9 (6)	5	tretinoin	PKD1	 	SYK	 	 	 	 	 	
SH3BP2	other	2	 	 	0.000	3.02E-03	1.74E-02	AKT1,ERK,Jnk,NFATC2,SH3BP2,SRC (family),STAT1,SYK	 	7 (8)	7	 	 	 	IgG1,LYN,MITF,SYK	 	 	 	 	 	
FLNA	other	2	 	 	0.000	3.07E-03	3.88E-02	AR,calpain,FLNA,Jnk,MAPK1,NFkB (complex),SYK	 	8 (7)	6	EGF,MKNK1	U0126	 	RHOG,SYK	calpain	 	 	 	 	
ITGA2	transmembrane receptor	2	 	 	0.000	3.22E-03	1.10E-02	ERK,Focal adhesion kinase,ITGA2,P38 MAPK,SRC,SYK	 	6 (6)	5	EGF,tetradecanoylphorbol acetate,TNF	NGF	 	CCNE1,CDK2,Collagen(s),Focal adhesion kinase,SYK	 	 	 	 	 	
heparan sulfate	chemical - endogenous mammalian	2	 	 	0.000	3.38E-03	3.12E-02	heparan sulfate,MAPK1,MAPT,MET,NFkB (complex),P38 MAPK,SRC	 	8 (7)	6	 	TNF	 	MET	 	 	 	 	 	
Calcineurin A-Calcineurin B-Runx1	complex	2	 	 	0.000	3.42E-03	8.10E-03	Calcineurin A,Calcineurin A-Calcineurin B-Runx1,Calcineurin B,RUNX1	 	3 (4)	3	 	 	 	 	 	 	 	 	 	
LRP8	transmembrane receptor	2	 	 	0.000	3.56E-03	3.90E-03	AKT1,DAB1,LRP8,MAPT,SRC (family)	 	4 (5)	4	 	NUPR1	 	Sfk	DAB1	 	 	 	 	
ACP1	phosphatase	2	 	 	0.000	3.90E-03	3.08E-02	ACP1,Focal adhesion kinase,Mapk,MAPK1,SRC,SYK,ZAP70	 	7 (7)	6	 	 	 	 	Focal adhesion kinase,SYK	 	 	 	 	
CHD8	enzyme	1	 	 	0.000	3.92E-03	7.70E-03	CHD8	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
FES	kinase	1	 	 	0.000	3.92E-03	2.00E-03	FES	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
FUZ	other	1	 	 	0.000	3.92E-03	9.20E-03	FUZ	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
INK4	group	1	 	 	0.000	3.92E-03	6.50E-03	INK4	 	1 (1)	1	 	 	 	Cyclin D	 	 	 	 	 	
STAM	other	1	 	 	0.000	3.92E-03	3.60E-03	STAM	 	1 (1)	1	EGF	 	 	 	 	 	 	 	 	
abiraterone	chemical drug	1	 	 	0.000	3.92E-03	5.90E-03	abiraterone	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
IL23A	cytokine	2	 	 	0.000	3.98E-03	4.07E-02	IL23A,NFATC1,P38 MAPK,PRKCD,STAT1,STAT3,SYK	 	8 (7)	6	CLEC7A,MYD88,Retnla,tetradecanoylphorbol acetate	SB203580,U0126	 	 	 	 	 	 	 	
VLDLR	transporter	2	 	 	0.000	4.14E-03	6.20E-03	AKT1,DAB1,MAPT,SRC (family),VLDLR	 	4 (5)	4	FXR ligand-FXR-Retinoic acid-RXRα,tetradecanoylphorbol acetate	EGLN	 	Sfk	DAB1,TNF	 	 	 	 	
HOXA3	transcription regulator	1	 	 	0.000	4.17E-03	1.31E-02	HOXA3	 	2 (1)	1	RARA,tretinoin	 	 	 	 	 	 	 	 	
calmidazolium	chemical drug	2	 	 	0.000	4.46E-03	1.29E-02	calmidazolium,F3,Mapk,MAPK1,SRC	 	5 (5)	4	 	 	 	 	 	 	 	 	 	
Muscarinic cholinergic receptor	group	2	 	 	0.000	4.56E-03	8.20E-03	Focal adhesion kinase,Mapk,Muscarinic cholinergic receptor,SYK,ZAP70	 	5 (5)	4	 	 	 	FMR1,Focal adhesion kinase,SYK	 	 	 	 	 	
SAICAR	chemical - endogenous mammalian	2	 	 	0.000	4.57E-03	4.80E-02	EGFR,ERBB2,MAPK1,MET,SAICAR,SYK	 	8 (6)	5	 	 	 	CDK2,MET,SYK	 	 	 	 	 	
dephostatin	chemical reagent	2	 	 	0.000	4.87E-03	2.79E-02	dephostatin,MAPK1,NFASC,P38 MAPK,PRKCD	 	6 (5)	4	 	 	 	 	 	 	 	 	 	
cyclomaltodextrin	chemical drug	2	 	 	0.000	4.95E-03	1.23E-02	cyclomaltodextrin,MTOR,P38 MAPK,PRKCD	 	5 (4)	3	 	 	 	MITF	CSF3,TNF	 	 	 	 	
ganglioside GM2	chemical - endogenous mammalian	2	 	 	0.000	5.32E-03	2.52E-02	c-Src,FGF2,ganglioside GM2,MAPK1,MET,SRC	 	6 (6)	5	TNF	 	 	 	c-Src,MET	 	 	 	 	
NGF	growth factor	1	 	 	0.000	5.54E-03	1.14E-02	NGF	 	3 (1)	1	EGF,MET	calcimycin	 	AGRN,E2F2,SYN1	ASCL1,BAX,CDK2,ITGA2	 	 	 	 	
PKD1	ion channel	1	 	 	0.000	5.62E-03	1.69E-02	PKD1	 	3 (1)	1	MYD88	 	 	 	HBEGF,VWF	 	 	 	 	
indinavir	chemical drug	2	 	 	0.000	5.83E-03	2.49E-02	indinavir,MKNK1,MTOR,P38 MAPK	 	6 (4)	3	 	 	 	 	MKNK1	 	 	 	 	
DHPS	enzyme	1	 	 	0.000	5.88E-03	7.10E-03	DHPS	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
HOXB2	transcription regulator	1	 	 	0.000	5.88E-03	1.70E-02	HOXB2	 	1 (1)	1	tretinoin	 	 	 	 	 	 	 	 	
Mn2+	chemical - endogenous mammalian	1	 	 	0.000	5.88E-03	5.50E-03	Mn2+	 	1 (1)	1	 	 	 	CAPN1	ICAM1	 	 	 	 	
SIX4	transcription regulator	1	 	 	0.000	5.88E-03	9.80E-03	SIX4	 	1 (1)	1	 	NUPR1	 	 	 	 	 	 	 	
SOCS2-AS1	other	1	 	 	0.000	5.88E-03	1.00E-02	SOCS2-AS1	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
necrostatin-1s	chemical reagent	1	 	 	0.000	5.88E-03	1.03E-02	necrostatin-1s	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
barium	chemical reagent	2	 	 	0.000	5.88E-03	1.01E-02	barium,ERK,Focal adhesion kinase,Jnk,SRC	 	4 (5)	4	 	 	 	Focal adhesion kinase	 	 	 	 	 	
FTO	enzyme	2	 	 	0.000	6.04E-03	3.29E-02	FTO,MTOR,NFATC3,NFATC4,P38 MAPK,PRKCD	 	6 (6)	5	 	 	 	NFATC4	 	 	 	 	 	
CD151	other	2	 	 	0.000	6.26E-03	4.51E-02	CD151,ERBB2,JUN,P38 MAPK,SRC,STAT3	 	7 (6)	5	MITF	 	 	 	 	 	 	 	 	
pexmetinib	chemical drug	2	 	 	0.000	6.89E-03	1.86E-02	MAPK1,P38 MAPK,pexmetinib,SRC	 	5 (4)	3	 	 	 	 	 	 	 	 	 	
Cr3	complex	2	 	 	0.000	7.13E-03	1.40E-02	Cr3,ERK,ITGB2,PRKCD,SYK	 	5 (5)	4	CLEC7A,GLG1,SB203580	 	 	SYK	 	 	 	 	 	
CEACAM1	transporter	2	 	 	0.000	7.63E-03	4.40E-02	c-Src,CEACAM1,Mapk,SRC (family),STAT3,SYK	 	6 (6)	5	EGF,tetradecanoylphorbol acetate,tretinoin	SB203580	 	c-Src,ICAM1	CSF3,SYK,VEGFC	 	 	 	 	
AKR1C3	enzyme	1	 	 	0.000	7.83E-03	2.28E-02	AKR1C3	 	1 (1)	1	L-triiodothyronine,MAC,T3-TR-RXR	 	 	 	 	 	 	 	 	
EEF2K	kinase	1	 	 	0.000	7.83E-03	1.37E-02	EEF2K	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
Fc receptor	group	2	 	 	0.000	7.87E-03	3.92E-02	ERK,Fc receptor,Focal adhesion kinase,Jnk,NFATC2,SYK	 	6 (6)	5	 	 	 	CBL,Focal adhesion kinase,SYK	 	 	 	 	 	
FCGR2C	transmembrane receptor	2	 	 	0.000	8.19E-03	1.21E-02	FCGR2C,SYK,ZAP70	 	3 (3)	2	 	 	 	SYK	 	 	 	 	 	
curdlan	chemical - endogenous non-mammalian	2	 	 	0.000	8.21E-03	3.77E-02	curdlan,ERK,Jnk,NFkB (complex),P38 MAPK,SYK	 	6 (6)	5	 	 	 	CLEC7A,IgG1,SYK,TNF	SYK/ZAP	 	 	 	 	
budesonide	chemical drug	1	 	 	0.000	9.06E-03	1.71E-02	budesonide	 	2 (1)	1	 	 	 	Calcineurin A,CSF3,TNF,TSC22D3	GNAI2	 	 	 	 	
EIF5A	translation regulator	1	 	 	0.000	9.78E-03	8.30E-03	EIF5A	 	1 (1)	1	tetradecanoylphorbol acetate	 	 	BAX	 	 	 	 	 	
SMARCD1	transcription regulator	1	 	 	0.000	9.78E-03	1.26E-02	SMARCD1	 	1 (1)	1	 	 	 	BAX	 	 	 	 	 	
TDP2	transcription regulator	1	 	 	0.000	9.78E-03	1.99E-02	TDP2	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
ASCL1	transcription regulator	1	 	 	0.000	9.78E-03	2.87E-02	ASCL1	 	2 (1)	1	 	EGLN,NGF,PAX6,tetradecanoylphorbol acetate,tretinoin	 	NEUROD1	 	 	 	 	 	
L-triiodothyronine	chemical - endogenous mammalian	1	 	 	0.000	9.96E-03	4.10E-02	L-triiodothyronine	 	4 (1)	1	 	propylthiouracil	 	AKR1C3,CCNE1,CDK2,Collagen(s),EGF,GH1,RARA,TNF	BAX,GDF15,GNAI2	 	 	 	 	
SOX2-OCT4	complex	2	 	 	0.000	1.03E-02	3.50E-02	POU5F1,SOX2,SOX2-OCT4	 	4 (3)	2	 	 	 	 	 	 	 	 	 	
FCGR3A/FCGR3B	transmembrane receptor	2	 	 	0.000	1.04E-02	2.49E-02	FCGR3A/FCGR3B,P38 MAPK,SYK,ZAP70	 	5 (4)	3	 	 	 	Ifn gamma,Interferon alpha,SYK/ZAP,TNF	SYK	 	 	 	 	
RHOG	enzyme	2	 	 	0.000	1.05E-02	2.31E-02	AKT1,ERK,Jnk,RHOG,SYK	 	5 (5)	4	EGF,FLNA,ICAM1	PP2/AG1879 tyrosine kinase inhibitor	 	SYK	 	 	 	 	 	
alpha2-adrenergic receptor	group	2	 	 	0.000	1.05E-02	6.40E-03	alpha2-adrenergic receptor,Focal adhesion kinase,GNAI2	 	2 (3)	2	 	 	 	Focal adhesion kinase,GNAI2	 	 	 	 	 	
SH2D2A	other	2	 	 	0.000	1.12E-02	1.11E-02	c-Src,SH2D2A,SRC,ZAP70	 	3 (4)	3	 	 	 	c-Src	IgG1	 	 	 	 	
SELPLG	other	2	 	 	0.000	1.13E-02	2.98E-02	ITGB2,MAPK1,SELPLG,SYK	 	5 (4)	3	 	tetradecanoylphorbol acetate	 	ITGB2,Sfk,SYK,TH17 Cytokine	 	 	 	 	 	
prednisolone	chemical drug	1	 	 	0.000	1.17E-02	2.71E-02	prednisolone	 	3 (1)	1	 	 	 	TSC22D3	BAX,HSP90AA1,TNF,TPO	 	 	 	 	
SB203580	chemical - kinase inhibitor	1	 	 	0.000	1.19E-02	1.88E-02	SB203580	 	4 (1)	1	 	 	 	Cr3,TCL1A	ARG1,BAX,CD47,CEACAM1,chondroitin sulfate,Collagen(s),EGF,ICAM1,Ifn gamma,IL23A,Interferon alpha,MITF,MKNK1,SMAD2,TNF,VEGFC	 	 	 	 	
NCR2	transmembrane receptor	2	 	 	0.000	1.23E-02	1.92E-02	NCR2,SYK,ZAP70	 	3 (3)	2	Interferon alpha	 	 	SYK,TNF	 	 	 	 	 	
MAP kinase inhibitor	chemical drug	2	 	 	0.000	1.29E-02	1.13E-02	MAP kinase inhibitor,Mapk,SLC6A3	 	2 (3)	2	 	 	 	SLC6A3	 	 	 	 	 	
(-)-epicatechin gallate	chemical - endogenous non-mammalian	2	 	 	0.000	1.30E-02	2.23E-02	(-)-epicatechin gallate,ERK,Hif1,P38 MAPK	 	4 (4)	3	 	 	 	GDF15	 	 	 	 	 	
RASSF1	other	1	 	 	0.000	1.35E-02	2.52E-02	RASSF1	 	2 (1)	1	 	UCN-01	 	COL4A2,GDF15,HBEGF	 	 	 	 	 	
MYD88	other	1	 	 	0.000	1.37E-02	2.06E-02	MYD88	 	3 (1)	1	Ifn gamma,IL-1R/TLR,SYK,SYK/ZAP,TLR2/3/4/9	NUPR1	 	BATF,CSF3,GDF15,ICAM1,IL23A,MET,PKD1	ARG1,IgG1	 	 	 	 	
DAB1	other	1	 	 	0.000	1.37E-02	2.58E-02	DAB1	 	1 (1)	1	 	LRP8,VLDLR	 	Sfk	 	 	 	 	 	
MFAP2	other	1	 	 	0.000	1.37E-02	1.12E-02	MFAP2	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
POU3F3	transcription regulator	1	 	 	0.000	1.37E-02	3.15E-02	POU3F3	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
recombinant human endostatin	chemical drug	1	 	 	0.000	1.37E-02	8.70E-03	recombinant human endostatin	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
carbonyl cyanide p-(trifluoromethoxy)phenylhydrazone	chemical reagent	2	 	 	0.000	1.37E-02	4.89E-02	carbonyl cyanide p-(trifluoromethoxy)phenylhydrazone,MAPK1,MTOR,PRKCD	 	5 (4)	3	 	 	 	 	 	 	 	 	 	
6-amino-4-(4-phenoxyphenylethylamino)quinazoline	chemical reagent	1	 	 	0.000	1.56E-02	1.07E-02	6-amino-4-(4-phenoxyphenylethylamino)quinazoline	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
AGRN	other	1	 	 	0.000	1.56E-02	2.61E-02	AGRN	 	1 (1)	1	MKNK1,NGF	NUPR1	 	 	 	 	 	 	 	
Calcineurin B	group	1	 	 	0.000	1.56E-02	1.93E-02	Calcineurin B	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
HEYL	transcription regulator	1	 	 	0.000	1.56E-02	1.27E-02	HEYL	 	1 (1)	1	 	 	 	NEUROG2	 	 	 	 	 	
LASP1	transporter	1	 	 	0.000	1.56E-02	1.81E-02	LASP1	 	1 (1)	1	CIP2A	 	 	SMAD2	PPP3CA	 	 	 	 	
MM-401	chemical reagent	1	 	 	0.000	1.56E-02	1.78E-02	MM-401	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
EGLN	group	2	 	 	0.000	1.59E-02	4.43E-02	EGLN,EGLN1,GATA3,KLF2	 	4 (4)	4	 	 	 	 	ASCL1,VLDLR	 	 	 	 	
GTPL714	chemical reagent	2	 	 	0.000	1.62E-02	2.86E-02	Calcineurin A,ERK,GTPL714,Jnk,P38 MAPK	 	4 (5)	4	 	 	 	 	Calcineurin A	 	 	 	 	
MKNK1	kinase	1	 	 	0.000	1.68E-02	4.55E-02	MKNK1	 	2 (1)	1	Interferon alpha	indinavir,SB203580,tetradecanoylphorbol acetate,U0126	 	AGRN,FLNA,KLC1,SMAD2,TNF	 	 	 	 	 	
eptifibatide	biologic drug	2	 	 	0.000	1.71E-02	4.05E-02	eptifibatide,MAPK1,SYK	 	4 (3)	2	 	 	 	SYK	TNF	 	 	 	 	
RARA	ligand-dependent nuclear receptor	1	 	 	0.000	1.72E-02	4.79E-02	RARA	 	3 (1)	1	alitretinoin,CSF3,L-triiodothyronine	CAK,tetradecanoylphorbol acetate	 	HOXA3	TCL1A	 	 	 	 	
HCAR1	G-protein coupled receptor	1	 	 	0.000	1.75E-02	2.00E-02	HCAR1	 	1 (1)	1	 	 	 	 	TNF	 	 	 	 	
INPP4B	phosphatase	1	 	 	0.000	1.75E-02	3.09E-02	INPP4B	 	1 (1)	1	MITF	 	 	 	 	 	 	 	 	
MNX1	transcription regulator	1	 	 	0.000	1.75E-02	2.84E-02	MNX1	 	1 (1)	1	 	 	 	MET	 	 	 	 	 	
CDCP1	other	2	 	 	0.000	1.76E-02	2.93E-02	CDCP1,Focal adhesion kinase,P38 MAPK,SRC	 	4 (4)	3	 	 	 	 	Focal adhesion kinase	 	 	 	 	
MAGT1	enzyme	2	 	 	0.000	1.82E-02	2.36E-02	MAGT1,PRKCD,SYK	 	3 (3)	2	 	 	 	 	SYK	 	 	 	 	
SU6657	chemical - kinase inhibitor	2	 	 	0.000	1.88E-02	4.65E-02	MAPK1,MET,SRC,SU6657	 	4 (4)	3	 	 	 	 	MET	 	 	 	 	
CD72	transmembrane receptor	2	 	 	0.000	1.89E-02	3.76E-02	CD72,ERK,Jnk,SYK	 	4 (4)	3	 	 	 	 	CD79A,SYK	 	 	 	 	
SYK	kinase	1	 	 	0.000	1.91E-02	2.25E-02	SYK	 	2 (1)	1	Alborhagin,APBB3,CD47,CD79A,CLEC1B,CLEC7A,Collagen(s),Cr3,CSF3,curdlan,EFHD2,EGF,eptifibatide,Fc receptor,FCAR,FCGR2C,Fcr,FLNA,ITGA2,ITGB2,MAC,Muscarinic cholinergic receptor,NCR2,pubchem compound 57554513,RHOG,SAICAR,SELPLG,Sfk,SH3BP2,SYK/ZAP,tetradecanoylphorbol acetate,VWF	ACP1,CD72,CEACAM1,cerdulatinib,dasatinib,entospletinib,ethylene glycol tetraacetic acid,FCGR3A/FCGR3B,ibrutinib,lanraplenib,MAGT1,R-348,U0126	 	CDK2,ICAM1,MYD88	ITGB4,TSC22D3	 	 	 	 	
LCOR	transcription regulator	1	 	 	0.000	1.95E-02	1.92E-02	LCOR	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
LINC01139	other	1	 	 	0.000	1.95E-02	1.94E-02	LINC01139	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
PA2G4	transcription regulator	1	 	 	0.000	1.95E-02	2.59E-02	PA2G4	 	1 (1)	1	 	 	 	 	GDF15	 	 	 	 	
POU3F2	transcription regulator	1	 	 	0.000	1.95E-02	3.66E-02	POU3F2	 	1 (1)	1	TNF	 	 	NEUROD1	 	 	 	 	 	
VEGFC	growth factor	1	 	 	0.000	1.95E-02	2.42E-02	VEGFC	 	1 (1)	1	EGF,SMAD2,SYK/ZAP,tetradecanoylphorbol acetate,TNF,tretinoin	CEACAM1,SB203580	 	 	 	 	 	 	 	
androstenediol	chemical - endogenous mammalian	1	 	 	0.000	1.95E-02	8.40E-03	androstenediol	 	1 (1)	1	 	 	 	BAX,estrone,Interferon alpha	 	 	 	 	 	
mGluR	group	1	 	 	0.000	1.95E-02	2.84E-02	mGluR	 	1 (1)	1	 	 	 	FMR1	 	 	 	 	 	
PRDM1	transcription regulator	2	 	 	0.000	1.99E-02	3.77E-02	PDCD1,PRDM1	 	3 (2)	2	 	LILRB1	 	 	CD79A,CSF3,IgG1,SYK/ZAP	 	 	 	 	
opioid	chemical drug	2	 	 	0.000	2.11E-02	2.23E-02	Mapk,MAPT,opioid	 	2 (3)	2	 	 	 	 	 	 	 	 	 	
COL4A2	other	2	 	 	0.000	2.13E-02	3.29E-02	COL4A2,Focal adhesion kinase,MTOR	 	3 (3)	2	RASSF1	 	 	 	Focal adhesion kinase	 	 	 	 	
NCKAP1L	other	1	 	 	0.000	2.14E-02	2.83E-02	NCKAP1L	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
NR2E1	ligand-dependent nuclear receptor	1	 	 	0.000	2.14E-02	2.59E-02	NR2E1	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
VASP	other	1	 	 	0.000	2.14E-02	7.70E-03	VASP	 	1 (1)	1	CD79A,hydrogen sulfide,tetradecanoylphorbol acetate	CST5,Ro31-8220	 	 	ARG1,ITGB2,Retnla	 	 	 	 	
putrescine	chemical - endogenous mammalian	1	 	 	0.000	2.14E-02	1.79E-02	putrescine	 	1 (1)	1	ARG1,tetradecanoylphorbol acetate	 	 	CDK2	 	 	 	 	 	
CDON	other	2	 	 	0.000	2.16E-02	4.02E-02	CDON,NEUROG1,NFATC3,P38 MAPK	 	4 (4)	3	 	 	 	 	 	 	 	 	 	
Pam3-Cys-Ser-Lys4	chemical reagent	1	 	 	0.000	2.18E-02	1.83E-02	Pam3-Cys-Ser-Lys4	 	2 (1)	1	 	 	 	BATF,calpain,CSF3,ICAM1,TNF	 	 	 	 	 	
Retnla	other	2	 	 	0.000	2.19E-02	3.85E-02	Calcineurin A,ERK,Jnk,P38 MAPK,Retnla	 	4 (5)	4	PD 0325901,tetradecanoylphorbol acetate,U0126	VASP	 	Calcineurin A,IL23A	IgG1	 	 	 	 	
CA3	enzyme	2	 	 	0.000	2.29E-02	1.11E-02	CA3,Focal adhesion kinase,SRC	 	2 (3)	2	 	 	 	Focal adhesion kinase	 	 	 	 	 	
HMGA2	enzyme	1	 	 	0.000	2.33E-02	1.17E-02	HMGA2	 	1 (1)	1	 	tetradecanoylphorbol acetate	 	 	 	 	 	 	 	
ITGAL	transmembrane receptor	1	 	 	0.000	2.33E-02	1.42E-02	ITGAL	 	1 (1)	1	GNAI2,ICAM1,resveratrol,tetradecanoylphorbol acetate,tretinoin	 	 	 	 	 	 	 	 	
PPP3CB	phosphatase	1	 	 	0.000	2.33E-02	2.52E-02	PPP3CB	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
miR-148a-3p (and other miRNAs w/seed CAGUGCA)	mature microRNA	1	 	 	0.000	2.33E-02	2.98E-02	miR-148a-3p (and other miRNAs w/seed CAGUGCA)	 	1 (1)	1	 	 	 	 	TNF	 	 	 	 	
RV 538	chemical reagent	1	 	 	0.000	2.52E-02	1.41E-02	RV 538	 	1 (1)	1	 	 	 	 	ICAM1,TNF	 	 	 	 	
SLC6A3	transporter	1	 	 	0.000	2.52E-02	4.23E-02	SLC6A3	 	1 (1)	1	MAP kinase inhibitor	tetradecanoylphorbol acetate	 	 	 	 	 	 	 	
DSG3	other	2	 	 	0.000	2.54E-02	2.81E-02	DSG3,P38 MAPK,SRC (family)	 	3 (3)	2	 	tetradecanoylphorbol acetate	 	 	 	 	 	 	 	
NAB2	transcription regulator	2	 	 	0.000	2.54E-02	3.64E-02	EGR1,EGR2,F3,NAB2	 	3 (4)	3	tetradecanoylphorbol acetate	 	 	 	 	 	 	 	 	
bosutinib	chemical drug	2	 	 	0.000	2.54E-02	2.02E-02	bosutinib,c-Src,SRC,SRC (family)	 	3 (4)	3	 	 	 	 	c-Src,CCNE1,LYN,Sfk	 	 	 	 	
BET	group	1	 	 	0.000	2.71E-02	4.75E-02	BET	 	1 (1)	1	 	 	 	 	 	 	 	 	 	
