Pathway	pVal	zScore	Genes	type	comparison
Abnormal morphology of retinal pigment epithelium	5.6345120151091	FALSE	RPE65,LDLR,VLDLR,GAS1,RBP1	Functional	Short_Fragment_Only
Familial mental retardation	5.3585258894959	FALSE	RAB3GAP2,NSDHL,GPT2,VLDLR,FASN,SCN2A,ABCD2,SLC1A4,SOX3,MAF,OGT,VRK1	Functional	Short_Fragment_Only
Movement Disorders	5.35654732351381	FALSE	SEZ6,AGL,SGTB,OLIG2,VLDLR,TNFRSF1A,HMGCR,GAS1,SLC1A4,OGT,CNTFR,STARD4,NEDD4,SLC16A9,LDLR,DGKB,NRP1,LDHA,SCN2A,ABCD2,KCNIP2,LMNB2,DHCR7,NFE2L2	Functional	Short_Fragment_Only
O-GlcNAcylation of protein	5.35066514128786	FALSE	NQO1,OGT,NFE2L2	Functional	Short_Fragment_Only
Concentration of lipid	5.32790214206428	FALSE	INSIG1,SGPL1,VLDLR,TNFRSF1A,HMGCR,RBP1,FASN,SC5D,NQO1,MAF,OGT,EDIL3,STARD4,RPE65,LDLR,DHCR24,PPP1R3C,RGCC,ABCD2,DHCR7	Functional	Short_Fragment_Only
Angiogenesis	5.26360349772336	FALSE	ROBO2,SGPL1,SERPINF1,VLDLR,TNFRSF1A,HTRA1,OGT,EDIL3,AP3M2,PROS1,LDLR,NRP1,LDHA,UNC5B,RGCC,PLCG1,ADAM12,HSPG2,MDK,DHCR7,HSPB6,NFE2L2	Functional	Short_Fragment_Only
Cell movement	5.22475374025976	FALSE	EFEMP1,NDN,SERPINF1,VLDLR,TNFRSF1A,HMGCR,SIX4,FASN,HTRA1,NQO1,GLG1,PROS1,LDLR,FNDC3B,UNC5B,RGCC,BCAN,ADAM12,LMNB2,C5orf30,MDK,BCAT1,ROBO2,NARS1,ATP8A1,SGPL1,RBP1,ITGA6,SOX3,EDIL3,OSMR,NEDD4,RIPOR2,TPH1,NRP1,LDHA,PLCG1,HSPG2,NFE2L2	Functional	Short_Fragment_Only
Colorectal disorder	5.15739076038944	FALSE	SEZ6,AGL,TNFRSF1A,SERPINF1,DOT1L,HTRA1,IDI1,DGKB,MVK,UNC5B,PDE1C,ADAM12,SDF2L1,C5orf30,HSPB6,PASK,INSIG1,ROBO2,SOX3,MAF,SLC38A1,OSMR,RPE65,SLC16A9,NRP1,HSPG2,XPOT,MVD,VRK1,KIF20A,RAB3GAP2,EFEMP1,COL14A1,NDN,PCDH1,HMGCR,FASN,NQO1,CNTFR,GLG1,GPSM2,PROS1,UHRF1BP1,SQLE,LDLR,FNDC3B,ALDH1L2,LMNB2,CTBS,NFE2L1,ATP8A1,ITGA6,SLC1A4,DEPDC1B,NRXN1,EDIL3,AP3M2,TSC22D2,NEDD4,LDHA,SCN2A,PLCG1,DHX9,NFE2L2	Functional	Short_Fragment_Only
Preclinical stage amyotrophic lateral sclerosis	5.14813039927023	FALSE	LDLR,VLDLR,HMGCR	Functional	Short_Fragment_Only
Fatty acid metabolism	5.1249387366083	FALSE	INSIG1,ATP8A1,VLDLR,TNFRSF1A,SGPL1,FASN,SC5D,NQO1,CNTFR,MSMO1,STARD4,LDLR,ABCD2,NFE2L1,NFE2L2,SLC13A3	Functional	Short_Fragment_Only
Homeostasis of lipid	5.11633856484638	FALSE	INSIG1,LDLR,SGPL1,HMGCR,RBP1,SC5D,GOT1,DHCR7,NFE2L1	Functional	Short_Fragment_Only
Morphology of cerebellum	5.08777794346758	FALSE	ROBO2,LDLR,PPP1R3C,VLDLR,GAS1,ABCD2,LMNB2,GPR37L1	Functional	Short_Fragment_Only
Cognition	4.9100948885606	FALSE	SEZ6,NDN,ATP8A1,SERPINF1,VLDLR,TNFRSF1A,HMGCR,SLC1A4,OGT,NRXN1,GPR37L1,LDLR,SCN2A,MDK	Functional	Short_Fragment_Only
Development of vasculature	4.9100948885606	FALSE	ROBO2,SGPL1,SERPINF1,VLDLR,TNFRSF1A,HMGCR,HTRA1,OGT,EDIL3,AP3M2,PROS1,LDLR,NRP1,LDHA,UNC5B,RGCC,PLCG1,ADAM12,HSPG2,MDK,DHCR7,HSPB6,NFE2L2	Functional	Short_Fragment_Only
Abnormal metabolism	4.86646109162978	FALSE	INSIG1,PROS1,LDLR,PPP1R3C,SERPINF1,VLDLR,TNFRSF1A,HMGCR,FASN,NQO1,LMNB2,GPR37L1	Functional	Short_Fragment_Only
Progressive motor neuropathy	4.82973828460504	FALSE	VLDLR,TNFRSF1A,HMGCR,FASN,SLC1A4,SC5D,NRXN1,NEDD4,SQLE,LDLR,DHCR24,MVK,LDHA,SCN2A,DHCR7	Functional	Short_Fragment_Only
Advanced stage amyotrophic lateral sclerosis	4.82102305270683	FALSE	LDLR,VLDLR,FASN	Functional	Short_Fragment_Only
Inflammation of absolute anatomical region	4.81815641205523	FALSE	INSIG1,HMGCS1,NSDHL,SGPL1,TNFRSF1A,HMGCR,FASN,SC5D,NQO1,MSMO1,GLG1,PROS1,SQLE,LDLR,DHCR24,IDI1,MVK,RGCC,NMI,MVD,MDK,NFE2L1,DHCR7,NFE2L2	Functional	Short_Fragment_Only
Obesity	4.7619538968712	FALSE	PASK,KIF20A,GPT2,SERPINF1,TNFRSF1A,HMGCR,RBP1,FASN,MAF,OGT,OSMR,LDLR,SCN2A,ADAM12,NFE2L2	Functional	Short_Fragment_Only
Abnormal morphology of neurosensory retina	4.73518217699046	FALSE	RPE65,LDLR,VLDLR,GAS1,RBP1,ITGA6	Functional	Short_Fragment_Only
Migration of cells	4.71669877129645	FALSE	EFEMP1,NDN,SERPINF1,VLDLR,TNFRSF1A,HMGCR,SIX4,FASN,HTRA1,NQO1,GLG1,PROS1,LDLR,FNDC3B,UNC5B,RGCC,ADAM12,LMNB2,C5orf30,MDK,BCAT1,ROBO2,NARS1,ATP8A1,SGPL1,ITGA6,SOX3,EDIL3,OSMR,RIPOR2,TPH1,NRP1,LDHA,PLCG1,NFE2L2	Functional	Short_Fragment_Only
Apoptosis of neurons	4.71669877129645	FALSE	SERPINF1,TNFRSF1A,SGPL1,SIX4,NQO1,CNTFR,OGT,OSMR,NRP1,UNC5B,SCN2A,MDK,NFE2L2	Functional	Short_Fragment_Only
Learning	4.69464863055338	FALSE	SEZ6,NDN,ATP8A1,SERPINF1,VLDLR,TNFRSF1A,HMGCR,OGT,NRXN1,GPR37L1,LDLR,SCN2A,MDK	Functional	Short_Fragment_Only
Inflammation of organ	4.64781748188864	FALSE	NSDHL,TNFRSF1A,HMGCR,FASN,SC5D,NQO1,GLG1,PROS1,SQLE,LDLR,IDI1,MVK,RGCC,MDK,NFE2L1,DHCR7,INSIG1,HMGCS1,SGPL1,ITGA6,MSMO1,OSMR,DHCR24,NMI,MVD,NFE2L2	Functional	Short_Fragment_Only
Abnormal morphology of retina	4.61798295742513	FALSE	RPE65,LDLR,TNFRSF1A,SERPINF1,VLDLR,GAS1,RBP1,ITGA6	Functional	Short_Fragment_Only
Abnormal morphology of retinal layer	4.60032627851896	FALSE	RPE65,LDLR,VLDLR,GAS1,RBP1,ITGA6	Functional	Short_Fragment_Only
Familial hyperlipoproteinemia type IIa	4.58838029403677	FALSE	LDLR,HMGCR	Functional	Short_Fragment_Only
Inflammation of pulmonary alveolus	4.58838029403677	FALSE	INSIG1,NFE2L2	Functional	Short_Fragment_Only
Organismal death	4.58502665202918	FALSE	KIF20A,AGL,EFEMP1,NDN,COQ3,VLDLR,TNFRSF1A,HMGCR,DOT1L,FASN,SC5D,NQO1,CNTFR,PROS1,LDLR,PPP1R3C,FNDC3B,ADAM12,LMNB2,MDK,NFE2L1,DHCR7,HSPB6,INSIG1,ROBO2,OLIG2,SGPL1,GAS1,RBP1,ITGA6,MAF,NRXN1,NRP1,SCN2A,PLCG1,HSPG2,DHX9,NFE2L2	Functional	Short_Fragment_Only
Branching of vasculature	4.5016894462104	FALSE	SERPINF1,NRP1,UNC5B,HSPG2,HTRA1	Functional	Short_Fragment_Only
Vasculogenesis	4.45469288353418	FALSE	ROBO2,SGPL1,SERPINF1,VLDLR,TNFRSF1A,HTRA1,OGT,EDIL3,AP3M2,PROS1,LDLR,NRP1,LDHA,UNC5B,RGCC,PLCG1,HSPG2,MDK	Functional	Short_Fragment_Only
Abnormal morphology of cerebellum	4.40782324260413	FALSE	ROBO2,LDLR,PPP1R3C,VLDLR,GAS1,ABCD2,GPR37L1	Functional	Short_Fragment_Only
Necrosis	4.35261702988538	FALSE	EFEMP1,NDN,TNFRSF1A,SERPINF1,SIX4,FASN,DOT1L,HTRA1,NQO1,CNTFR,PROS1,LDLR,MVK,UNC5B,ADAM12,MDK,DHCR7,NFE2L1,HSPB6,HMGCS1,SGPL1,GAS1,ITGA6,SOX3,MAF,OGT,EDIL3,OSMR,TSC22D2,NEDD4,DHCR24,NRP1,LDHA,SCN2A,PLCG1,NMI,DHX9,VRK1,MVP,NFE2L2	Functional	Short_Fragment_Only
Homeostasis of cholesterol	4.2958494831602	FALSE	INSIG1,LDLR,HMGCR,SC5D,DHCR7,NFE2L1	Functional	Short_Fragment_Only
Concentration of cholesterol	4.27818938478745	FALSE	INSIG1,LDLR,DHCR24,SGPL1,VLDLR,HMGCR,SC5D,MAF,DHCR7,STARD4	Functional	Short_Fragment_Only
X-linked mental retardation	4.2580609222708	FALSE	NSDHL,SCN2A,SLC1A4,ABCD2,SOX3,OGT	Functional	Short_Fragment_Only
Perinatal death	4.1438755557577	FALSE	ROBO2,NDN,ITGA6,SC5D,CNTFR,MAF,NRXN1,PROS1,FNDC3B,ADAM12,HSPG2,LMNB2,DHCR7,NFE2L1	Functional	Short_Fragment_Only
Neurological signs	4.14206473528057	FALSE	SEZ6,SGTB,TNFRSF1A,HMGCR,SLC1A4,STARD4,GPSM2,SLC16A9,LDLR,DGKB,LDHA,SCN2A,ABCD2,KCNIP2,DHCR7,NFE2L2	Functional	Short_Fragment_Only
Size of lesion	4.13786862068696	FALSE	EFEMP1,LDLR,OLIG2,TNFRSF1A,NRP1,LDHA,ADAM12,MAF,MDK,OSMR,NFE2L2	Functional	Short_Fragment_Only
Abnormality of cerebral cortex	4.1232050237993	FALSE	PROS1,LDLR,VLDLR,HMGCR,ITGA6,OGT,LMNB2,AP3M2,MDK	Functional	Short_Fragment_Only
Attachment of radial glial cells	4.11238269966426	FALSE	ITGA6,HSPG2	Functional	Short_Fragment_Only
Branching of blood vessel	4.05060999335509	FALSE	SERPINF1,UNC5B,HTRA1,HSPG2	Functional	Short_Fragment_Only
Apoptosis	3.99139982823808	FALSE	EFEMP1,NDN,TNFRSF1A,SERPINF1,HMGCR,SIX4,FASN,DOT1L,HTRA1,NQO1,CNTFR,PROS1,LDLR,MVK,UNC5B,ADAM12,SDF2L1,MDK,NFE2L1,HSPB6,SGPL1,GAS1,ITGA6,SOX3,MAF,OGT,EDIL3,OSMR,NEDD4,DHCR24,NRP1,LDHA,SCN2A,PLCG1,HSPG2,NMI,DHX9,MVP,NFE2L2	Functional	Short_Fragment_Only
Cell-cell contact	3.93930215964639	FALSE	SEZ6,SERPINF1,HMGCR,ITGA6,SIX4,FASN,OGT,NRXN1,AP3M2,ADGRB2,LDLR,BCAN,PLCG1,ADAM12,HSPG2	Functional	Short_Fragment_Only
Primary biliary cirrhosis	3.76955107862173	FALSE	GLG1,LDLR,HMGCR,ITGA6,NQO1	Functional	Short_Fragment_Only
Neuromuscular disease	3.7619538968712	FALSE	SEZ6,SGTB,TNFRSF1A,HMGCR,SLC1A4,SC5D,STARD4,NEDD4,SQLE,SLC16A9,LDLR,DHCR24,DGKB,MVK,LDHA,SCN2A,KCNIP2,DHCR7	Functional	Short_Fragment_Only
Quantity of steroid	3.75696195131371	FALSE	INSIG1,LDLR,DHCR24,VLDLR,TNFRSF1A,SGPL1,HMGCR,SC5D,MAF,EDIL3,STARD4,DHCR7	Functional	Short_Fragment_Only
Disorder of basal ganglia	3.72353819582676	FALSE	SEZ6,SGTB,TNFRSF1A,HMGCR,SLC1A4,STARD4,NEDD4,SLC16A9,LDLR,DGKB,LDHA,SCN2A,ABCD2,KCNIP2,DHCR7,NFE2L2	Functional	Short_Fragment_Only
Huntington Disease	3.71669877129645	FALSE	SEZ6,SGTB,TNFRSF1A,HMGCR,SLC1A4,STARD4,SLC16A9,LDLR,DGKB,LDHA,SCN2A,KCNIP2,DHCR7	Functional	Short_Fragment_Only
Neuronal cell death	3.69464863055338	FALSE	SGPL1,SERPINF1,TNFRSF1A,SIX4,NQO1,OGT,CNTFR,OSMR,NRP1,LDHA,UNC5B,SCN2A,ADAM12,MDK,NFE2L2	Functional	Short_Fragment_Only
Proliferation of neuronal cells	3.63264407897398	FALSE	ROBO2,NDN,VLDLR,TNFRSF1A,HMGCR,ITGA6,SIX4,OGT,NRXN1,NRP1,BCAN,OMG,MDK	Functional	Short_Fragment_Only
Guidance of axons	3.60730304674033	FALSE	ROBO2,VLDLR,NRP1,GAS1,UNC5B,PLCG1,NRXN1	Functional	Short_Fragment_Only
Recessive mental retardation	3.60730304674033	FALSE	RAB3GAP2,NSDHL,GPT2,VLDLR,FASN,ABCD2,VRK1	Functional	Short_Fragment_Only
Apoptosis of antigen presenting cells	3.60554831917378	FALSE	PROS1,LDLR,TNFRSF1A,SERPINF1,PLCG1,NFE2L2	Functional	Short_Fragment_Only
Electrophysiology of nervous system	3.59859945921846	FALSE	NDN,SCN2A,ABCD2,AP3M2	Functional	Short_Fragment_Only
Abnormal morphology of cerebral cortex	3.59687947882418	FALSE	PROS1,LDLR,VLDLR,ITGA6,LMNB2,AP3M2,MDK	Functional	Short_Fragment_Only
Accumulation of embryonic cells	3.59345981956604	FALSE	VLDLR,DOT1L	Functional	Short_Fragment_Only
Transport of L-glutamine	3.59345981956604	FALSE	SLC1A4,SLC38A1	Functional	Short_Fragment_Only
Formation of foam cells	3.56224943717961	FALSE	LDLR,PLCG1,NFE2L2	Functional	Short_Fragment_Only
Autism spectrum disorder or intellectual disability	3.5543957967264	FALSE	RAB3GAP2,NSDHL,NDN,GPT2,VLDLR,FASN,SLC1A4,SOX3,MAF,OGT,SCN2A,ABCD2,VRK1	Functional	Short_Fragment_Only
Abnormal morphology of cerebellar cortex	3.54211810326601	FALSE	PPP1R3C,VLDLR,GAS1,ABCD2,GPR37L1	Functional	Short_Fragment_Only
Multiple Sclerosis	3.53017798402184	FALSE	SQLE,DHCR24,TNFRSF1A,MVK,HMGCR,SLC1A4,SC5D,DHCR7	Functional	Short_Fragment_Only
Familial encephalopathy	3.47495519296315	FALSE	SEZ6,SGTB,VLDLR,TNFRSF1A,HMGCR,GAS1,HTRA1,SLC1A4,NRXN1,STARD4,SLC16A9,LDLR,DHCR24,DGKB,LDHA,SCN2A,ABCD2,KCNIP2,LMNB2,VRK1,DHCR7	Functional	Short_Fragment_Only
Abnormal morphology of neurons	3.46344155742847	FALSE	SEZ6,ROBO2,NDN,LDLR,OLIG2,PPP1R3C,GAS1,ABCD2,HSPG2,CNTFR,OGT,AP3M2	Functional	Short_Fragment_Only
Quantity of fat-soluble vitamin	3.46092390120722	FALSE	RPE65,LDLR,NQO1	Functional	Short_Fragment_Only
Familial porokeratosis	3.41793663708829	FALSE	MVK,MVD	Functional	Short_Fragment_Only
Development of joint	3.36754270781528	FALSE	INSIG1,GAS1,HSPG2	Functional	Short_Fragment_Only
Hypertriglyceridemia	3.36552272983927	FALSE	LDLR,SERPINF1,VLDLR,HMGCR	Functional	Short_Fragment_Only
Accumulation of acylglycerol	3.34008379993015	FALSE	PASK,INSIG1,DGKB,VLDLR,RBP1	Functional	Short_Fragment_Only
Cleft palate	3.34008379993015	FALSE	INSIG1,GAS1,HSPG2,SC5D,DHCR7	Functional	Short_Fragment_Only
Morphology of aortic valve	3.32330639037513	FALSE	LDLR,ADAM12,HSPG2	Functional	Short_Fragment_Only
Cerebral disorder	3.27736607746619	FALSE	PROS1,LDLR,VLDLR,HMGCR,FASN,SCN2A,SLC1A4,HTRA1,LMNB2,NRXN1	Functional	Short_Fragment_Only
Abnormal ST segment	3.27327279097343	FALSE	LDLR,KCNIP2	Functional	Short_Fragment_Only
Concentration of colfosceril palmitate	3.27327279097343	FALSE	INSIG1,FASN	Functional	Short_Fragment_Only
Outgrowth of neurons	3.24108810760203	FALSE	NDN,VLDLR,NRP1,HMGCR,ITGA6,BCAN,OGT,OMG,NRXN1,MDK	Functional	Short_Fragment_Only
Maturation of synapse	3.23957751657679	FALSE	SEZ6,BCAN,NRXN1	Functional	Short_Fragment_Only
Metabolism of pyruvic acid	3.23957751657679	FALSE	VLDLR,LDHA,NQO1	Functional	Short_Fragment_Only
Development of central nervous system	3.20481541031758	FALSE	ROBO2,NDN,OLIG2,VLDLR,GAS1,ITGA6,FASN,SOX3,NRXN1,BCAN,HSPG2,LMNB2,DHCR7,MDK	Functional	Short_Fragment_Only
Differentiation of chondrocytes	3.20273245916928	FALSE	EFEMP1,GLG1,HSPG2,MAF,MDK	Functional	Short_Fragment_Only
Abnormal morphology of granule neuron progenitor cells	3.19997064075587	FALSE	VLDLR,GAS1,GPR37L1	Functional	Short_Fragment_Only
Conversion of cholesterol	3.14996674231023	FALSE	LDLR,DHCR24	Functional	Short_Fragment_Only
Wilson disease	3.14996674231023	FALSE	LDLR,HMGCR	Functional	Short_Fragment_Only
Quantity of carbohydrate	3.14327110961712	FALSE	INSIG1,AGL,LDLR,PPP1R3C,DGKB,TNFRSF1A,FASN,SC5D,NQO1,OGT,NFE2L1,MVP	Functional	Short_Fragment_Only
Cell survival	3.12262865413023	FALSE	INSIG1,SGPL1,SERPINF1,TNFRSF1A,RBP1,ITGA6,DOT1L,FASN,OGT,CNTFR,GPR37L1,DHCR24,DGKB,NRP1,LDHA,UNC5B,PLCG1,SNX10,DHX9,MDK,VRK1,MVP,HSPB6,NFE2L2	Functional	Short_Fragment_Only
Dyslipidemia	3.11069829749369	FALSE	INSIG1,LDLR,SERPINF1,VLDLR,HMGCR,FASN	Functional	Short_Fragment_Only
Morphology of neurons	3.10182351650232	FALSE	SEZ6,ROBO2,NDN,OLIG2,GAS1,CNTFR,OGT,AP3M2,LDLR,PPP1R3C,ABCD2,HSPG2,OMG	Functional	Short_Fragment_Only
Cellular infiltration	3.09420411963213	FALSE	LDLR,TNFRSF1A,NRP1,RBP1,UNC5B,RGCC,FASN,NQO1,EDIL3,MDK,NFE2L2	Functional	Short_Fragment_Only
Quantity of enzyme	3.08884239126002	FALSE	AGL,LDLR,TNFRSF1A,MDK,NFE2L2	Functional	Short_Fragment_Only
Organ Degeneration	3.08196966321512	FALSE	RPE65,EFEMP1,LDLR,VLDLR,RBP1,ABCD2,HSPG2,HTRA1,OGT,MDK,NFE2L1,NFE2L2	Functional	Short_Fragment_Only
Cell viability	3.07109230975605	FALSE	INSIG1,SGPL1,SERPINF1,TNFRSF1A,RBP1,ITGA6,DOT1L,FASN,OGT,GPR37L1,DHCR24,DGKB,NRP1,LDHA,UNC5B,PLCG1,SNX10,DHX9,MDK,VRK1,MVP,HSPB6,NFE2L2	Functional	Short_Fragment_Only
Differentiation of calvarial cells	3.0423927129399	FALSE	NRP1,FNDC3B	Functional	Short_Fragment_Only
Quantity of pyruvic acid	3.0423927129399	FALSE	VLDLR,NQO1	Functional	Short_Fragment_Only
Quantity of vitamin E	3.0423927129399	FALSE	LDLR,NQO1	Functional	Short_Fragment_Only
Amyotrophic lateral sclerosis	3.03432802877989	FALSE	LDLR,VLDLR,HMGCR,FASN,SCN2A,SLC1A4,NRXN1	Functional	Short_Fragment_Only
Clustering of cells	3.01863449092146	FALSE	COL14A1,TNFRSF1A,NRP1	Functional	Short_Fragment_Only
Transport of molecule	3.00833099262005	FALSE	KIF20A,RAB3GAP2,SERPINF1,VLDLR,HMGCR,CNTFR,STARD4,LDLR,PPP1R3C,RGCC,KCNIP2,ATP8A1,RBP1,SLC1A4,NRXN1,SLC38A1,NEDD4,SCN2A,PLCG1,ZBTB21,SNX10,XPOT,MVP,NFE2L2,SLC13A3	Functional	Short_Fragment_Only
Progressive neuromuscular disease	3	FALSE	NEDD4,SQLE,DHCR24,TNFRSF1A,MVK,HMGCR,LDHA,SLC1A4,SC5D,DHCR7	Functional	Short_Fragment_Only
Synthesis of prostaglandin	2.99567862621736	FALSE	LDLR,TNFRSF1A,SGPL1,FASN,CNTFR,NFE2L2	Functional	Short_Fragment_Only
Abnormal morphology of Purkinje's layer of cerebellum	2.98716277529483	FALSE	PPP1R3C,VLDLR,GAS1,ABCD2	Functional	Short_Fragment_Only
Concentration of cholesterol ester	2.95467702121334	FALSE	LDLR,SGPL1,STARD4	Functional	Short_Fragment_Only
Quantity of blood	2.95078197732982	FALSE	LDLR,SGPL1,PLCG1,MAF,NQO1,NFE2L1,NFE2L2	Functional	Short_Fragment_Only
Concentration of palmitic acid	2.94692155651658	FALSE	VLDLR,FASN	Functional	Short_Fragment_Only
Quantity of vitamin	2.87942606879415	FALSE	RPE65,LDLR,RBP1,NQO1	Functional	Short_Fragment_Only
Abnormal morphology of facial nucleus	2.86012091359876	FALSE	NRP1,CNTFR	Functional	Short_Fragment_Only
Function of retinal rods	2.86012091359876	FALSE	RPE65,VLDLR	Functional	Short_Fragment_Only
Import of cholesterol	2.86012091359876	FALSE	LDLR,STARD4	Functional	Short_Fragment_Only
Degeneration of photoreceptors	2.84466396253494	FALSE	RPE65,LDLR,VLDLR,HTRA1	Functional	Short_Fragment_Only
Invasion of cells	2.84466396253494	FALSE	BCAT1,EFEMP1,SERPINF1,ITGA6,HTRA1,SOX3,NQO1,OGT,NEDD4,NRP1,LDHA,UNC5B,PLCG1,BCAN,ADAM12,C5orf30,MDK,NFE2L2	Functional	Short_Fragment_Only
Differentiation of central nervous system cells	2.82102305270683	FALSE	OLIG2,SERPINF1,CNTFR,NRXN1,GPR37L1	Functional	Short_Fragment_Only
Apoptosis of phagocytes	2.8153085691824	FALSE	PROS1,LDLR,TNFRSF1A,SERPINF1,PLCG1,NFE2L2	Functional	Short_Fragment_Only
Maturation of neurons	2.80966830182971	FALSE	SEZ6,BCAN,NRXN1,GPR37L1	Functional	Short_Fragment_Only
Synthesis of L-amino acid	2.80410034759077	FALSE	BCAT1,PSPH,GOT1	Functional	Short_Fragment_Only
Hepatic steatosis	2.80134291304558	FALSE	INSIG1,LDLR,TNFRSF1A,HMGCR,RGCC,FASN,NFE2L1,OSMR	Functional	Short_Fragment_Only
Syndromic mental retardation	2.79588001734407	FALSE	RAB3GAP2,NSDHL,VLDLR,SCN2A,SLC1A4,MAF	Functional	Short_Fragment_Only
Infarction of brain	2.79317412396815	FALSE	PROS1,NRP1,HMGCR,HTRA1	Functional	Short_Fragment_Only
Synthesis of amino acids	2.79317412396815	FALSE	BCAT1,PSPH,GPT2,GOT1	Functional	Short_Fragment_Only
Conversion of acyl-coenzyme A	2.78251605578609	FALSE	HMGCR,FASN	Functional	Short_Fragment_Only
Differentiation of cerebellar granule cell	2.78251605578609	FALSE	SERPINF1,NRXN1	Functional	Short_Fragment_Only
Catabolism of polysaccharide	2.74714696902011	FALSE	AGL,PPP1R3C,HSPG2,CTBS	Functional	Short_Fragment_Only
Severe psychological disorder	2.74232142513082	FALSE	SEZ6,NDN,TNFRSF1A,HMGCR,ITGA6,SLC1A4,NRXN1,TPH1,FNDC3B,SCN2A,HSPG2,LMNB2,GOT1	Functional	Short_Fragment_Only
Development of artery	2.74232142513082	FALSE	ROBO2,LDLR,NRP1,AP3M2,MDK	Functional	Short_Fragment_Only
Inflammation of joint	2.73992861201493	FALSE	ATP8A1,TNFRSF1A,HMGCR,FASN,HTRA1,SLC1A4,NQO1,SQLE,LDLR,NRP1,SCN2A,RGCC,ADAM12,HSPG2,C5orf30,MDK,VRK1	Functional	Short_Fragment_Only
Cell movement of endothelial cells	2.73048705578208	FALSE	PROS1,SERPINF1,NRP1,RGCC,HSPG2,PLCG1,EDIL3,MDK,NFE2L2	Functional	Short_Fragment_Only
Synthesis of prostaglandin E2	2.73048705578208	FALSE	TNFRSF1A,SGPL1,FASN,CNTFR,NFE2L2	Functional	Short_Fragment_Only
Quantity of centrosome	2.72353819582676	FALSE	CHMP4C,DOT1L,DHX9	Functional	Short_Fragment_Only
Glutamate mediated receptor currents	2.71219827006977	FALSE	TNFRSF1A,DHCR7	Functional	Short_Fragment_Only
Systolic pressure	2.69680394257951	FALSE	LDLR,TPH1,DOT1L,GPR37L1,NFE2L2	Functional	Short_Fragment_Only
Outgrowth of neurites	2.69250396208679	FALSE	NDN,VLDLR,NRP1,HMGCR,BCAN,OGT,OMG,NRXN1,MDK	Functional	Short_Fragment_Only
Accumulation of carbohydrate	2.67571754470231	FALSE	AGL,PPP1R3C,PLCG1,OGT,MVP	Functional	Short_Fragment_Only
Concentration of phospholipid	2.65757731917779	FALSE	INSIG1,LDLR,SGPL1,VLDLR,FASN,STARD4	Functional	Short_Fragment_Only
Concentration of triacylglycerol	2.65560772631489	FALSE	INSIG1,LDLR,PPP1R3C,SGPL1,VLDLR,RGCC,FASN,NQO1	Functional	Short_Fragment_Only
Abnormal morphology of pulmonary valve	2.6458915608526	FALSE	ADAM12,HSPG2	Functional	Short_Fragment_Only
Catabolism of cholesterol	2.6458915608526	FALSE	LDLR,VLDLR	Functional	Short_Fragment_Only
Development of anterior horn of the spinal cord	2.6458915608526	FALSE	OLIG2,VLDLR	Functional	Short_Fragment_Only
Metabolism of vitamin A	2.6458915608526	FALSE	RPE65,RBP1	Functional	Short_Fragment_Only
Synthesis of acidic amino acid	2.6458915608526	FALSE	BCAT1,GOT1	Functional	Short_Fragment_Only
Metabolism of acylglycerol	2.64397414280688	FALSE	INSIG1,LDLR,SERPINF1,FASN,PLCG1	Functional	Short_Fragment_Only
Disorder of lipid metabolism	2.64016451766011	FALSE	INSIG1,LDLR,SERPINF1,VLDLR,HMGCR,FASN,LMNB2	Functional	Short_Fragment_Only
Conversion of lipid	2.6345120151091	FALSE	LDLR,DHCR24,HMGCR,FASN,NFE2L2	Functional	Short_Fragment_Only
Sex determination	2.62342304294349	FALSE	SIX4,SOX3,CNTFR	Functional	Short_Fragment_Only
Morphogenesis of skeletal system	2.61261017366127	FALSE	INSIG1,GLG1,SGPL1,SIX4,HSPG2	Functional	Short_Fragment_Only
Volume of lesion	2.61261017366127	FALSE	EFEMP1,LDLR,MAF,OSMR,NFE2L2	Functional	Short_Fragment_Only
Growth of neurites	2.61261017366127	FALSE	ROBO2,NDN,VLDLR,NRP1,HMGCR,BCAN,OGT,OMG,NRXN1,MDK	Functional	Short_Fragment_Only
Hyperlipidemia	2.60205999132796	FALSE	INSIG1,LDLR,SERPINF1,VLDLR,HMGCR	Functional	Short_Fragment_Only
Abnormal morphology of abdomen	2.60032627851896	FALSE	ROBO2,AGL,EFEMP1,TNFRSF1A,RBP1,ITGA6,SOX3,SC5D,NQO1,LDLR,ABCD2,HSPG2,CTBS,NFE2L1,DHCR7,NFE2L2	Functional	Short_Fragment_Only
Concentration of phosphatidylcholine	2.59859945921846	FALSE	INSIG1,LDLR,FASN	Functional	Short_Fragment_Only
Early-onset schizophrenia	2.59859945921846	FALSE	SEZ6,ITGA6,HSPG2	Functional	Short_Fragment_Only
Insulin resistance	2.59006687666871	FALSE	PASK,LDLR,PPP1R3C,TNFRSF1A,HMGCR,NQO1,OGT,OSMR	Functional	Short_Fragment_Only
Degeneration of photoreceptor outer segments	2.58670023591875	FALSE	RPE65,LDLR	Functional	Short_Fragment_Only
Response of photoreceptors	2.58670023591875	FALSE	RPE65,PROS1	Functional	Short_Fragment_Only
Accumulation of cells	2.58502665202918	FALSE	LDLR,TNFRSF1A,SGPL1,VLDLR,ITGA6,DOT1L,EDIL3,OSMR	Functional	Short_Fragment_Only
